date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2018-05-07,12519.7998,0.0,0.0,8.0494,10.946,0.2019,0.0,35.0,35.0,12728.7311,12391.6689,12560.2,0.0,-39.76,-3.223,12493.8195,3.223,12525.988,22.3723,290.3747,-106.3451,-22.3414,-0.4167,-0.9374,12536.4241,0.0,12676.7009,-7.3596,-18.5298,-25.8893,72.0939,0.2019,-71.8919,12409.239,10956.4881,0.0,12562.6499,12562.6499,51.6115,781.8963,139.2998,0.605,0.0,48.3885,733.0693,0.0016,1.1252,1.0113,48.3885,12622.6394,12560.2,29.3372,60.6725,100.0,60.6725,100.0,66.6667,12491.5497,12500.2294,26.5,12577.3273,-0.0322,41.4019,-62.5919,12534.7281
2018-05-08,12520.2002,0.0,0.0,7.8066,10.5737,-18.7211,85.0,30.0,-55.0,12727.3061,12388.5139,12557.91,0.0,-36.3183,-3.1943,12495.8332,3.1943,12525.4368,21.9205,308.1784,-119.4795,-77.6183,-0.1188,-0.7861,12543.3563,0.0,12675.3515,-3.7791,-19.4746,-23.2536,58.7173,-18.7211,-77.4385,12410.3486,10963.7574,0.0,12562.6499,12562.6499,51.5971,742.8015,-45.7998,0.5749,0.0,48.4029,696.8162,-0.1494,-0.3645,0.9964,48.4029,12613.7407,12557.91,60.6725,94.0058,100.0,94.0058,100.0,100.0,12493.4204,12503.9533,0.4004,12567.1819,-0.0315,39.5166,-62.4742,12530.9186
2018-05-09,12632.5,0.0,0.0,7.6481,10.1798,-27.1205,80.0,25.0,-55.0,12734.9588,12392.6513,12563.805,0.0,64.6982,4.6363,12518.0745,4.6363,12535.6333,21.9058,-30.3197,-66.2441,-121.643,0.2534,-0.5048,12552.3582,0.0,12674.5916,6.0075,-17.9727,-11.9652,43.9062,-27.1205,-71.0266,12412.5701,10971.0015,0.0,12562.6499,12562.6499,47.6819,705.6614,117.9004,0.5858,0.0,52.3181,774.2752,-0.2162,0.9421,1.0094,52.3181,12177.7002,12563.805,84.8928,100.0,100.0,100.0,100.0,100.0,12495.233,12536.3189,112.2998,12558.551,-0.0299,59.0164,-29.474,12538.0224
2018-05-10,12731.5996,0.0,0.0,7.8115,10.0019,-19.1872,75.0,20.0,-55.0,12757.4976,12385.2524,12571.375,0.0,136.3237,10.9155,12555.2962,10.9155,12554.2968,22.2283,-5.0052,120.4239,-140.6599,0.6427,-0.0872,12560.465,0.0,12675.8727,18.3147,-13.394,4.9207,28.8579,-19.1872,-48.0451,12415.7604,10978.2253,0.0,12562.6499,12562.6499,44.5422,670.3783,151.3994,0.5911,0.0,55.4578,834.6611,-0.1528,1.2035,1.012,55.4578,12182.2482,12571.375,98.0019,100.0,100.0,100.0,100.0,100.0,12497.7486,12588.5939,99.0996,12551.2419,-0.027,69.8304,-0.3527,12554.0028
2018-05-11,12761.7998,0.0,0.0,8.0588,9.8614,-6.166,70.0,100.0,30.0,12785.3877,12378.9423,12582.165,0.0,140.0195,12.7582,12592.8433,12.7582,12574.0589,22.565,12.1632,315.1823,-46.5853,0.8402,0.2107,12569.1415,0.0,12678.8676,27.118,-6.6145,20.5035,16.4462,-6.166,-22.6123,12419.2208,10985.4302,0.0,12577.1499,12577.1499,43.6209,636.8594,215.7998,0.572,0.0,56.3791,823.1282,-0.0491,1.7201,1.0172,56.3791,12193.2352,12582.165,100.0,100.0,100.0,100.0,100.0,100.0,12501.5401,12639.0609,30.2002,12545.4337,-0.0229,79.2688,-0.0,12572.1385
2018-05-14,12772.0,0.0,0.0,8.3256,9.8347,-6.6731,65.0,100.0,35.0,12808.1615,12370.5484,12589.355,0.0,131.4301,13.3952,12626.962,13.3952,12592.9105,22.8732,42.83,275.8605,60.07,0.9993,0.6798,12578.7811,0.0,12681.0147,31.9254,1.3668,33.2922,5.8164,-6.6731,-12.4895,12422.7486,10992.6168,0.0,12582.25,12582.25,43.3024,605.0164,143.7998,0.547,0.0,56.6976,792.172,-0.0531,1.1387,1.0114,56.6976,12210.2922,12589.355,100.0,100.0,100.0,100.0,100.0,100.0,12506.9494,12682.591,10.2002,12541.5218,-0.0181,85.3805,-0.0,12590.2181
2018-05-15,12704.5996,0.0,0.0,8.3051,9.7041,-9.9219,60.0,95.0,35.0,12807.9744,12370.6156,12589.295,0.0,83.0262,7.9153,12643.9801,7.9153,12603.5475,23.4276,65.7199,232.3495,101.5895,0.9353,0.9115,12586.7295,0.0,12681.1152,28.9512,8.6046,37.5559,-3.2936,-9.9219,-6.6283,12425.5671,10999.7816,0.0,12582.25,12582.25,46.0423,642.166,-1.2002,0.5489,0.0,53.9577,752.5634,-0.0788,-0.0094,0.9999,53.9577,12232.7605,12589.295,94.6316,83.8948,51.6843,83.8948,37.4369,79.1456,12513.8512,12700.0844,67.4004,12540.5591,-0.0131,71.6719,-17.7603,12601.1937
2018-05-16,12743.7998,0.0,0.0,8.4179,9.5637,2.273,55.0,90.0,35.0,12810.0156,12369.6744,12589.845,0.0,110.202,10.5614,12665.5719,10.5614,12616.9049,23.713,78.562,254.9689,170.7453,0.8333,0.9801,12593.9216,0.0,12681.4328,27.9926,15.6028,43.5954,-7.763,2.273,10.036,12428.7494,11006.9264,0.0,12582.25,12582.25,44.7193,610.0577,11.0,0.5352,0.0,55.2807,754.1354,0.018,0.0864,1.0009,55.2807,12254.3301,12589.845,84.6143,69.9482,58.1602,69.9482,48.2873,61.9081,12522.2168,12723.7832,39.2002,12544.4918,-0.008,72.9476,-7.4309,12615.9085
2018-05-17,12747.7998,0.0,0.0,8.5389,9.3609,14.537,50.0,85.0,35.0,12821.8557,12365.4642,12593.66,0.0,105.9928,10.8366,12684.6821,10.8366,12629.3711,23.5799,95.2113,107.4581,245.4718,0.64,0.9959,12601.3562,0.0,12682.289,26.0374,22.1121,48.1495,-7.8642,14.537,22.4012,12431.9399,11014.0515,0.0,12582.25,12582.25,44.5817,579.5548,76.2998,0.5099,0.0,55.4183,720.4287,0.1153,0.6021,1.006,55.4183,12275.0369,12593.66,70.6076,57.9798,64.0949,57.9798,53.3093,46.3445,12531.9443,12743.3607,4.0,12554.5154,-0.0028,72.8455,-6.3769,12630.9518
2018-05-18,12717.4004,0.0,0.0,8.5206,9.0976,34.2018,45.0,80.0,35.0,12833.6429,12364.6971,12599.17,0.0,76.5417,8.1739,12695.3834,8.1739,12637.7548,23.2456,116.0539,-75.4795,244.6447,0.3247,0.8984,12605.5311,0.0,12682.9582,21.3053,27.4385,48.7438,-4.0864,34.2018,38.2883,12434.7945,11021.1552,0.0,12582.25,12582.25,45.9131,580.9765,110.2002,0.4975,0.0,54.0869,684.4072,0.2712,0.8741,1.0087,54.0869,12294.9154,12599.17,58.3368,47.0824,18.9921,47.0824,4.718,35.4382,12542.7556,12750.5704,30.3994,12569.1127,0.002,63.9246,-14.3872,12642.7366
2018-05-21,12804.0,0.0,0.0,8.8118,9.1313,58.5704,40.0,100.0,60.0,12859.7648,12357.8951,12608.83,0.0,114.5335,14.3444,12720.0528,14.3444,12653.5877,22.6879,130.8941,-232.9879,203.4886,0.0716,0.7559,12608.9729,0.0,12686.993,22.4989,33.0632,55.5621,4.5015,58.5704,54.0689,12438.4866,11028.2419,0.0,12598.25,12598.25,42.8278,551.9277,193.2002,0.5032,0.0,57.1722,736.7865,0.4641,1.532,1.0153,57.1722,12313.9988,12608.83,55.3637,61.029,100.0,61.029,100.0,52.6758,12554.7069,12777.9789,86.5996,12587.329,0.0071,65.4726,-0.0,12662.2442
2018-05-22,12766.7002,0.0,0.0,8.9194,9.073,76.0269,35.0,95.0,60.0,12877.4255,12365.5045,12621.465,0.0,82.9288,10.9637,12734.2421,10.9637,12664.3603,21.901,152.6251,-292.5671,89.8323,-0.3028,0.4598,12612.4851,0.0,12691.1677,19.3858,37.9097,57.2955,15.9623,76.0269,60.0645,12441.7687,11035.3095,0.0,12598.25,12598.25,44.5181,561.6311,252.7002,0.4941,0.0,55.4819,699.9472,0.6022,2.0193,1.0202,55.4819,12338.4988,12621.465,55.5839,58.6402,56.9284,58.6402,45.2125,49.9768,12567.601,12789.7426,37.2998,12608.6136,0.012,58.9121,-9.0644,12677.2795
2018-05-23,12743.4004,0.0,0.0,8.9158,8.8669,93.2141,30.0,90.0,60.0,12889.3249,12376.1551,12632.74,0.0,63.287,8.8476,12741.925,8.8476,12671.8879,21.1167,171.2453,-132.8003,10.4677,-0.5912,0.1522,12618.8985,0.0,12693.4309,14.5858,41.5561,56.1419,28.4514,93.2141,64.7627,12444.785,11042.3569,0.0,12598.25,12598.25,45.5762,556.8493,225.5,0.4794,0.0,54.4238,664.9498,0.7382,1.8014,1.018,54.4238,12361.7739,12632.74,60.6621,62.3172,30.0232,62.3172,10.9193,52.0439,12581.1339,12792.2803,23.2998,12630.8499,0.0165,55.7076,-14.7265,12688.8924
2018-05-24,12696.7002,0.0,0.0,8.7019,8.5491,109.3109,25.0,85.0,60.0,12895.3885,12381.4715,12638.43,0.0,33.2858,4.6376,12739.7559,4.6376,12674.251,20.527,182.4075,-51.8247,14.294,-0.7362,-0.042,12626.8718,0.0,12693.4936,7.4535,43.4195,50.873,41.2821,109.3109,68.0287,12447.3042,11049.3816,0.0,12598.25,12598.25,47.6812,575.7071,113.7998,0.4755,0.0,52.3188,631.7023,0.8658,0.9044,1.009,52.3188,12383.8852,12638.43,49.9804,28.9839,0.0,28.9839,0.0,18.7106,12594.8559,12781.2149,46.7002,12651.7272,0.0201,54.2607,-26.0753,12694.9838
2018-05-25,12634.9004,0.0,0.0,8.3024,8.2667,110.9186,20.0,80.0,60.0,12896.6363,12384.3137,12640.475,0.0,-3.247,-0.7118,12726.3789,0.7118,12670.5033,20.1402,202.2573,-3.0856,-7.1579,-0.9223,-0.3788,12633.9895,0.0,12693.0221,-1.7474,42.9826,41.2352,54.3479,110.9186,56.5707,12449.1801,11056.3806,0.0,12598.25,12598.25,50.3559,608.7215,40.9004,0.4784,0.0,49.6441,600.1172,0.8786,0.3248,1.0032,49.6441,12404.8909,12640.475,33.7696,10.0077,0.0,10.0077,0.0,3.6398,12608.1864,12755.1772,61.7998,12670.099,0.0226,41.4222,-41.0935,12694.6477
2018-05-29,12442.7002,0.0,0.0,8.6346,8.3875,93.1705,15.0,75.0,60.0,12901.9061,12371.7739,12636.84,0.0,-109.2613,-14.9466,12679.7326,14.9466,12648.8078,19.912,219.5156,40.4081,28.4101,-0.9954,-0.6363,12636.7628,0.0,12690.2817,-20.0804,37.9625,17.8821,65.8026,93.1705,27.368,12449.1153,11063.3443,0.0,12598.25,12598.25,57.4733,770.4856,-72.7002,0.5387,0.0,42.5267,570.1113,0.7384,-0.5809,0.9942,42.5267,12424.8464,12636.84,12.9972,0.0,0.0,0.0,0.0,0.0,12619.9981,12683.2137,192.2002,12683.9518,0.0229,29.0538,-87.8007,12675.812
2018-05-30,12625.9004,0.0,0.0,8.2274,8.2505,81.2648,10.0,70.0,60.0,12900.33,12386.64,12643.485,0.0,-10.5474,-0.4912,12672.6318,0.4912,12646.6261,19.7696,236.2045,-70.6794,40.4083,-0.9809,-0.831,12640.1196,0.0,12689.2198,-19.1732,33.1692,13.996,74.5795,81.2648,6.6854,12450.8832,11070.282,0.0,12598.25,12598.25,50.2456,731.9614,132.9004,0.5769,0.0,49.7544,724.806,0.644,1.0638,1.0106,49.7544,12442.7002,12643.485,10.1053,20.3082,60.9245,20.3082,60.7518,20.2506,12630.2787,12671.3308,183.2002,12694.7563,0.0228,45.5503,-43.2806,12674.7701
