date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD_Hist,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2010-01-05,25.5897,19123333.8342,-1678744.8147,17.948,20.5266,-0.5328,5.0,100.0,-95.0,27.5374,28.0105,28.4836,0.2308,-248.2163,-22.5347,27.6256,26.1328,28.166,23.3162,59.3301,-0.1885,0.068,0.9689,0.8601,28.3338,1.0,28.0906,-0.0298,-0.4053,-0.3755,-0.8745,0.3417,-0.5328,28.8142,27.2555,40.4236,27.845,28.065,28.4019,3.0521,-0.79,1.9545,-45272800.0,16.633,1.7874,-1.8718,-2.7935,0.9721,38.7326,30.8284,28.0105,23.2476,34.3182,23.2476,34.0,7.752,22.6544,28.6341,27.3997,0.39,28.057,-0.114,36.7815,-81.4208,27.9152
2010-01-06,28.7826,26193578.372,1178042.7582,18.5604,20.7033,-0.2964,100.0,95.0,5.0,26.7885,28.142,29.4955,0.605,541.8091,30.3836,28.1766,30.1961,28.4283,23.2052,59.7331,-0.1581,0.2252,0.9671,0.8637,28.2296,1.0,28.4017,0.1924,-0.135,-0.3274,-0.7784,0.482,-0.2964,28.8353,27.2634,51.6585,29.155,29.2,20.7569,2.8995,2.63,2.2589,-29398100.0,38.7152,5.408,-1.0416,9.2966,1.093,65.1918,27.15,28.142,44.2826,34.6011,44.2826,91.9512,40.8848,100.0,28.5399,28.2336,3.76,28.056,-0.1119,63.4531,-8.0488,28.1923
2010-01-07,28.4196,26088012.5825,2206044.6725,19.1422,20.9681,-0.1105,95.0,90.0,5.0,26.5453,28.2535,29.9617,-0.4079,310.0851,23.9755,28.5819,30.1961,28.6285,23.1347,74.771,-0.0399,0.1152,0.868,0.9649,28.2153,1.0,28.5654,0.2996,0.0472,-0.2525,-0.6681,0.5576,-0.1105,28.8522,27.2713,50.737,29.155,29.2,19.6326,2.7545,2.23,2.2978,-33409600.0,36.618,5.1376,-0.3883,7.8799,1.0788,61.9877,27.15,28.2535,69.4634,45.6645,69.4634,82.439,70.3731,88.465,28.4672,28.8189,0.76,28.0787,-0.103,63.6489,-17.561,28.4198
2010-01-08,28.0566,22397341.6148,1251736.9956,19.6603,21.2025,0.0714,90.0,85.0,5.0,26.4682,28.359,30.2498,-0.371,200.492,17.8771,28.8605,29.5052,28.7724,23.1021,93.9815,-0.0987,0.3421,0.6563,0.9976,28.2623,1.0,28.6735,0.3286,0.1582,-0.1704,-0.543,0.6144,0.0714,28.8651,27.2793,50.29,29.155,29.2,19.0467,2.6568,2.11,2.314,-37354800.0,34.9904,4.8807,0.2512,7.5276,1.0753,58.9386,27.191,28.359,82.439,65.395,82.439,72.9268,88.6509,77.4876,28.4182,29.1968,0.62,28.1247,-0.0902,59.7216,-27.0732,28.5994
2010-01-11,28.4382,24732352.7259,1490502.209,20.0899,21.1983,0.2967,85.0,80.0,5.0,26.3755,28.485,30.5945,0.6481,157.8119,22.1167,29.1746,28.2514,28.9417,23.0915,108.4507,-0.1434,0.8419,0.447,0.9486,28.345,1.0,28.8274,0.3572,0.2762,-0.081,-0.4029,0.6996,0.2967,28.8819,27.2873,54.5309,29.155,29.2,18.8085,2.5939,2.52,2.2572,-34613700.0,33.6204,4.6367,1.0437,8.9904,1.0899,61.0583,27.2316,28.485,79.4309,77.1111,79.4309,82.9268,83.4435,84.3779,28.3946,29.6099,0.54,28.1945,-0.0736,61.4446,-17.0732,28.8081
2010-01-12,28.1869,28446412.7259,2634425.0501,19.9436,20.867,0.4193,80.0,75.0,5.0,26.3451,28.589,30.8329,0.7636,107.2752,17.8976,29.3952,17.1646,29.0692,23.0905,119.676,-0.0409,3.3097,0.2643,0.8688,28.4343,1.0,28.9146,0.3399,0.3439,0.0039,-0.2582,0.6775,0.4193,28.8959,27.2954,47.8305,29.155,29.2,21.8516,3.1142,2.08,2.3533,-40803800.0,30.9075,4.4049,1.4714,7.3759,1.0738,58.9488,27.2718,28.589,67.8071,76.559,67.8071,47.5676,54.0097,0.1637,28.3957,29.8733,1.15,28.286,-0.0554,65.1264,-23.6585,28.979
2010-01-13,28.2148,30770100.2259,3602255.4123,19.8047,20.6233,0.5321,75.0,70.0,5.0,26.3428,28.697,31.0512,-0.0938,101.7192,18.228,29.5892,17.1646,29.1873,23.1994,129.3632,2.0026,4.8128,0.0982,0.7731,28.5275,1.0,29.0035,0.3132,0.3954,0.0822,-0.1096,0.6416,0.5321,28.9101,27.3034,48.7318,29.155,29.2,21.3471,2.9585,2.16,2.2862,-37085900.0,30.1939,4.1846,1.862,7.6732,1.0767,59.114,27.3116,28.697,63.4543,70.2307,63.4543,59.8684,30.0986,5.7541,28.4196,30.0904,0.32,28.4024,-0.0362,69.5371,-22.9268,29.143
2010-01-14,28.2427,32260243.083,4144844.6139,19.6848,20.299,0.6574,70.0,65.0,5.0,26.3812,28.815,31.2488,0.6429,89.6877,18.573,29.7601,17.408,29.2971,24.0453,136.0362,3.3544,0.4859,-0.0181,0.6942,28.6129,1.0,29.104,0.2811,0.4336,0.1525,0.0445,0.6129,0.6574,28.9244,27.3115,52.3842,29.155,29.2,20.9026,2.8106,2.36,2.2159,-34767900.0,29.7139,3.9954,2.2942,8.4346,1.0843,59.2865,27.3509,28.815,59.1951,63.4855,59.1951,70.1493,7.4439,16.4137,28.4641,30.2687,0.28,28.5418,-0.0167,70.4084,-22.1951,29.2994
2010-01-15,28.4941,34426228.7973,4679186.1406,19.7773,20.0703,0.7952,65.0,60.0,5.0,26.4125,28.9415,31.4705,0.7302,88.8467,21.7022,29.9541,21.5341,29.4222,24.051,144.1093,2.2451,-2.5476,-0.1583,0.5862,28.7058,1.0,29.2252,0.2622,0.4802,0.2181,0.2036,0.5916,0.7952,28.9412,27.3197,53.2666,29.155,29.2,19.9201,2.6701,2.53,2.1895,-31269000.0,30.8538,4.1356,2.7666,9.01,1.0901,60.8511,27.3899,28.9415,73.665,65.4381,73.665,90.9774,37.448,90.176,28.5277,30.4768,0.63,28.7058,0.0034,64.1115,-15.6098,29.4704
2010-01-19,28.6896,35790708.9953,4906552.6335,19.9942,19.9176,0.9179,60.0,55.0,5.0,26.4497,29.076,31.7023,0.5545,91.2196,24.0905,30.157,24.1162,29.5553,24.2588,151.5069,1.5635,-2.6567,-0.2841,0.4771,28.8059,1.0,29.3615,0.2479,0.528,0.28,0.3648,0.5531,0.9179,28.96,27.3279,53.716,29.155,29.2,19.1602,2.5366,2.69,2.1477,-28456500.0,31.3387,4.1488,3.1816,9.5627,1.0956,62.0452,27.4285,29.076,84.2465,72.3689,84.2465,91.6129,68.8633,100.0,28.6089,30.6931,0.505,28.9033,0.0239,67.4681,-10.4878,29.6493
2010-01-20,28.4568,36239844.1305,4696422.5933,20.1089,19.5695,1.0485,55.0,50.0,5.0,26.5126,29.19,31.8674,-0.4054,72.5468,19.5219,30.2838,22.2871,29.6519,23.8605,159.2318,0.6017,-2.9049,-0.4104,0.3546,28.9077,1.0,29.4402,0.2075,0.5394,0.3319,0.5142,0.5343,1.0485,28.9761,27.3361,50.5662,29.155,29.2,19.1982,2.5047,2.28,2.1339,-30830500.0,30.2097,3.9414,3.6222,8.0594,1.0806,59.7609,27.4667,29.19,80.1227,79.3448,80.1227,57.7778,70.7486,22.0697,28.7047,30.7961,0.47,29.1355,0.0436,71.7599,-16.5854,29.7916
2010-01-21,28.6802,38207556.8289,4809603.1997,20.3702,19.5071,1.2331,50.0,45.0,5.0,26.5845,29.3165,32.0485,0.2857,73.3995,22.4086,30.4337,25.3352,29.7622,23.0916,169.7213,-0.0135,-1.0787,-0.5696,0.1784,29.0359,1.0,29.5397,0.1836,0.5614,0.3778,0.6635,0.5696,1.2331,28.9944,27.3444,51.8789,29.155,29.2,18.2695,2.3795,2.53,2.1137,-26831600.0,30.6679,3.9943,4.2452,8.9463,1.0895,61.2043,27.5046,29.3165,77.0,80.4564,77.0,81.6092,63.8623,69.5173,28.8131,30.933,0.63,29.3739,0.0627,70.5483,-10.7317,29.9459
2010-01-22,28.2614,35127443.0455,3438631.4985,20.5763,19.4267,1.3873,45.0,40.0,5.0,26.7477,29.438,32.1283,-0.6751,60.2122,14.3155,30.4782,24.4922,29.8191,22.4415,181.9022,0.0799,-0.0197,-0.7302,-0.0332,29.1727,1.0,29.5947,0.1268,0.5363,0.4095,0.8097,0.5776,1.3873,29.0081,27.3527,51.4541,29.155,29.2,17.5901,2.3015,2.43,2.1548,-30549700.0,29.0014,3.7946,4.762,8.7003,1.087,57.1578,27.542,29.438,55.9861,71.0363,55.9861,28.5714,30.529,0.0,28.93,30.9187,0.711,29.5868,0.0795,61.7392,-21.7073,30.0452
2010-01-25,28.401,35075495.9867,2548647.9658,20.7305,19.3083,1.2558,40.0,35.0,5.0,26.9279,29.566,32.2041,0.0784,53.5776,16.2582,30.5408,23.6595,29.8849,21.9855,191.0877,0.1826,0.3446,-0.8299,-0.1923,29.2985,1.0,29.6593,0.0904,0.5226,0.4321,0.9163,0.3395,1.2558,29.0231,27.3611,50.7497,29.155,29.2,17.1982,2.2255,2.56,2.1206,-27900400.0,27.8584,3.6049,4.2964,9.1592,1.0916,58.1291,27.5791,29.566,47.838,60.2747,47.838,33.3333,29.7971,19.8739,29.0526,30.9364,0.51,29.7795,0.0946,60.5782,-18.0488,30.1473
2010-01-26,28.3079,34320860.4311,1712757.2106,20.8658,19.2599,1.1562,35.0,30.0,5.0,27.1229,29.6855,32.2481,0.2222,46.5977,14.4375,30.5735,23.4366,29.9349,21.6228,200.075,0.4324,0.1277,-0.9069,-0.3433,29.4187,1.0,29.7069,0.0525,0.4978,0.4453,0.9982,0.158,1.1562,29.037,27.3695,48.5294,29.155,29.2,16.6694,2.1242,2.39,2.0952,-30512600.0,26.8746,3.4246,3.9435,8.5296,1.0853,57.2187,27.6158,29.6855,27.6525,43.8255,27.6525,21.0526,7.1268,1.5065,29.1779,30.9159,0.45,29.9509,0.1076,57.6474,-20.4878,30.2277
2010-01-27,28.5127,35949049.32,1733156.8017,21.0016,19.2694,1.1009,30.0,25.0,5.0,27.3679,29.8225,32.2771,0.6222,48.2767,17.4321,30.6388,23.5816,30.0011,21.312,213.5106,0.2932,-0.381,-0.98,-0.5521,29.5668,1.0,29.7775,0.036,0.4903,0.4543,1.0614,0.0395,1.1009,29.0529,27.3779,51.1689,29.155,29.2,16.072,2.018,2.74,2.0496,-27986100.0,25.9911,3.2634,3.7425,9.8243,1.0982,58.716,27.6522,29.8225,34.7953,36.7619,34.7953,50.0,19.9629,38.5083,29.3044,30.9477,0.45,30.1025,0.1193,54.2108,-15.122,30.3177
2010-01-28,28.5685,36079690.4965,1625510.0268,21.2343,19.2886,1.0203,25.0,20.0,5.0,27.6494,29.9625,32.2756,-0.2647,56.4297,18.2534,30.703,25.6561,30.0667,21.0703,221.7178,0.1738,-0.4801,-0.9984,-0.6655,29.7127,1.0,29.8488,0.0235,0.4836,0.4601,1.1017,-0.0814,1.0203,29.0693,27.3863,53.6119,29.155,29.2,15.6265,1.9171,2.8,1.9987,-25765200.0,26.412,3.2402,3.4575,10.0394,1.1004,59.1267,27.6881,29.9625,42.9825,35.1434,42.9825,57.8947,46.6716,100.0,29.4308,30.9813,0.34,30.2359,0.1298,52.7165,-13.6585,30.4003
2010-01-29,28.7454,37516890.4965,1890989.9801,21.5442,19.3791,0.9703,20.0,15.0,5.0,27.932,30.1035,32.275,0.3056,67.4896,20.877,30.79,27.4334,30.1442,20.9493,229.1006,-0.0505,-0.5994,-0.9974,-0.7559,29.8608,1.0,29.93,0.0223,0.488,0.4657,1.1211,-0.1509,0.9703,29.0874,27.3948,54.5916,29.155,29.2,15.1583,1.8212,2.82,1.9454,-22890800.0,26.6193,3.1982,3.277,10.0499,1.1005,60.4385,27.7238,30.1035,65.1316,47.6365,65.1316,87.5,79.5028,100.0,29.5564,31.0503,0.36,30.3522,0.1396,56.1375,-9.0244,30.4877
2010-02-01,28.8664,39514223.8298,2463202.387,21.8986,19.7079,0.9101,15.0,10.0,5.0,28.3273,30.2625,32.1977,0.4167,81.5297,22.6646,30.8855,28.6308,30.2267,20.9719,235.4977,-0.2493,-0.1277,-0.9833,-0.8241,30.0063,1.0,30.0346,0.0245,0.4963,0.4718,1.1203,-0.2102,0.9101,29.1066,27.4034,56.7078,29.2,29.2,14.6948,1.7302,3.18,1.8984,-20322800.0,26.4849,3.1183,3.0617,11.4265,1.1143,61.3323,27.759,30.2625,80.1316,62.7485,80.1316,95.0,100.0,100.0,29.6812,31.1329,0.36,30.4514,0.1488,55.709,-5.8537,30.574
2010-02-02,29.1364,40591115.4965,2816009.1395,22.4872,20.2176,0.8613,100.0,5.0,95.0,28.9893,30.458,31.9267,0.625,142.694,26.5607,31.0175,33.6709,30.3289,21.1337,239.2959,-0.1428,0.3193,-0.969,-0.8598,30.1564,1.0,30.2115,0.0387,0.5203,0.4815,1.0995,-0.2382,0.8613,29.1286,27.412,60.9338,29.395,29.275,14.0902,1.6437,3.91,1.8635,-18476700.0,28.3955,3.3124,2.8848,14.2753,1.1428,63.2804,27.7939,30.458,91.2427,78.8353,91.2427,91.2281,100.0,100.0,29.8056,31.2682,0.48,30.5296,0.1581,64.1156,-2.3529,30.6728
2010-02-03,29.1178,40870696.4489,2793295.9195,23.0812,20.8208,0.7917,100.0,0.0,100.0,30.0256,30.6475,31.2694,0.3095,192.0412,26.0995,31.1245,34.3679,30.4195,21.3641,236.0169,-0.0204,0.5509,-0.9816,-0.8292,30.3224,1.0,30.3559,0.04,0.5315,0.4915,1.0504,-0.2587,0.7917,29.1501,27.4207,65.7397,30.72,30.425,13.5757,1.5615,3.79,1.8386,-19944500.0,27.7933,3.1968,2.6408,13.7868,1.1379,63.0498,27.8661,30.6475,89.381,86.9184,89.381,81.9149,98.1495,94.4485,29.9296,31.3661,0.42,30.5832,0.167,65.18,-8.2927,30.7511
2010-02-04,28.9781,39120858.3536,1973301.4884,23.6456,21.3939,0.6929,100.0,20.0,80.0,30.0115,30.658,31.3045,-0.1429,152.0735,22.5733,31.1862,34.3679,30.4871,21.5609,231.0379,0.2121,0.6619,-0.9945,-0.7776,30.4366,1.0,30.3628,0.0246,0.5223,0.4977,0.9733,-0.2803,0.6929,29.1699,27.4295,53.1848,30.72,30.425,13.0732,1.4834,0.21,1.8225,-23285100.0,26.7645,3.0369,2.3017,0.6792,1.0068,61.2867,27.9736,30.658,78.3492,86.3243,78.3492,61.9048,74.7646,29.8452,30.0522,31.3995,0.42,30.6116,0.1748,63.3879,-15.6098,30.797
2010-02-05,28.913,42633570.3536,2576139.2676,23.5702,21.6153,0.6119,95.0,15.0,80.0,30.018,30.6845,31.351,0.04,69.4009,20.9124,31.2235,22.1379,30.5417,21.6834,204.1065,0.3694,0.485,-0.9342,-0.4084,30.5637,1.0,30.3776,0.0047,0.5035,0.4988,0.9017,-0.2899,0.6119,29.1888,27.4383,52.9928,30.72,30.425,16.2626,1.8392,0.53,1.8206,-27466900.0,25.5103,2.8851,2.0242,1.736,1.0174,60.4562,28.0779,30.6845,65.9791,77.9031,65.9791,54.1176,41.4312,0.0,30.1722,31.401,0.53,30.6475,0.1812,64.2989,-19.0244,30.8353
2010-02-08,29.276,42935485.2472,2684624.0736,24.075,22.0824,0.5348,100.0,10.0,90.0,30.0536,30.75,31.4464,0.4468,166.0193,26.7347,31.3234,33.6663,30.6282,21.7247,177.5097,0.4854,0.3182,-0.6757,0.0435,30.6463,1.0,30.453,0.0123,0.5142,0.5019,0.8327,-0.2979,0.5348,29.2114,27.4471,59.1658,30.865,30.64,14.9543,1.7473,1.31,1.8576,-23919400.0,30.1337,3.5208,1.7617,4.3464,1.0435,63.3673,28.179,30.75,60.8096,68.3793,60.8096,66.4062,43.2817,100.0,30.2898,31.496,0.94,30.6934,0.1874,62.6733,-17.3387,30.9082
2010-02-09,29.4156,42712580.9919,2414023.4064,24.5545,22.2491,0.4931,95.0,5.0,90.0,30.0212,30.8025,31.5838,-0.0213,173.6201,28.8552,31.4335,33.6663,30.7208,21.6732,166.8086,0.5729,0.0153,-0.5271,0.2282,30.7083,1.0,30.5173,0.0214,0.5287,0.5073,0.7652,-0.272,0.4931,29.2353,27.4561,58.7908,30.94,30.64,14.3468,1.6599,1.05,1.8307,-21824100.0,28.9096,3.3448,1.6167,3.437,1.0344,64.4276,28.3271,30.8025,66.2163,64.335,66.2163,78.125,66.6667,100.0,30.4057,31.6055,0.47,30.7467,0.1935,60.5008,-11.2903,30.9892
2010-02-10,29.2015,41711544.1498,1765354.7376,24.8456,22.3251,0.4117,90.0,0.0,90.0,30.077,30.857,31.637,-0.4211,119.7902,23.1045,31.4834,30.3757,30.7826,21.5087,165.9347,0.5235,-0.4202,-0.5141,0.243,30.7663,1.0,30.5687,0.0067,0.5156,0.5089,0.6975,-0.2858,0.4117,29.2566,27.4651,62.8349,30.955,30.965,14.9226,1.6969,1.09,1.8125,-23937400.0,27.9435,3.1776,1.3431,3.5997,1.036,61.5522,28.4692,30.857,68.2292,65.085,68.2292,60.1563,75.8661,27.5983,30.519,31.6282,0.38,30.8081,0.1986,55.759,-27.8689,31.0432
2010-02-11,29.5553,43368769.8641,1866802.5788,25.1221,22.4035,0.3596,85.0,0.0,85.0,30.1,30.929,31.758,0.6143,126.6379,28.6429,31.5921,30.3757,30.8747,21.2469,168.7291,0.2732,-0.5927,-0.5553,0.1954,30.8283,1.0,30.6629,0.0167,0.5299,0.5131,0.6297,-0.2701,0.3596,29.2816,27.4742,61.7502,31.045,30.99,14.0145,1.6121,1.44,1.8115,-21937300.0,26.243,3.0187,1.1666,4.7509,1.0475,64.3215,28.6056,30.929,76.0417,70.1624,76.0417,89.8438,74.9753,97.3278,30.6304,31.7382,0.7,30.8759,0.2037,60.5736,-7.3034,31.1283
2010-02-12,29.4436,44779717.2325,2187532.442,25.3848,22.581,0.4156,80.0,5.0,75.0,30.1571,30.9935,31.8299,0.0263,107.0446,25.635,31.6608,30.3757,30.9467,20.9919,170.8899,0.0572,-0.2147,-0.5862,0.1583,30.8943,1.0,30.7259,0.0098,0.5254,0.5156,0.5747,-0.1592,0.4156,29.305,27.4833,58.0729,31.055,30.99,13.4484,1.5315,1.29,1.8001,-23724500.0,25.1829,2.8677,1.3472,4.2518,1.0425,62.8175,28.7366,30.9935,74.4681,72.913,74.4681,73.4043,56.3098,44.0032,30.7396,31.79,0.46,30.9471,0.2081,62.3786,-14.0449,31.195
2010-02-16,30.0579,46130114.0067,2549545.2286,26.1338,23.064,0.4812,100.0,0.0,100.0,30.0885,31.0775,32.0665,0.7903,182.2562,34.5015,31.8365,40.3643,31.0746,20.9559,171.1411,0.1424,0.3618,-0.5898,0.154,30.9724,1.0,30.8587,0.0424,0.5686,0.5262,0.5325,-0.0513,0.4812,29.3349,27.4926,56.8328,31.325,31.31,12.5874,1.4549,1.68,1.7898,-21904400.0,29.6269,3.4244,1.5566,5.4884,1.0549,67.2508,28.8623,31.0775,85.6329,78.7142,85.6329,93.6508,80.4437,100.0,30.8484,31.9966,0.74,31.025,0.2137,68.6845,-3.7736,31.3185
2010-02-17,30.179,46941478.7229,2724026.0302,26.9266,23.5178,0.5219,100.0,25.0,75.0,30.0175,31.1575,32.2975,0.3251,180.2012,36.0816,32.008,41.9912,31.2027,21.1562,171.0422,0.3868,0.2086,-0.5884,0.1557,31.0556,1.0,30.985,0.0641,0.6063,0.5422,0.5025,0.0193,0.5219,29.3657,27.5019,55.6699,31.39,31.375,12.1451,1.3821,1.6,1.7551,-20551900.0,29.7281,3.3831,1.6833,5.1914,1.0519,68.0408,29.0377,31.1575,87.0999,82.4003,87.0999,94.2446,81.3344,100.0,30.9585,32.1921,0.3999,31.1095,0.2201,67.1388,-3.5556,31.4464
2010-02-18,30.1603,47905755.646,2854581.1946,27.6797,24.025,0.5665,95.0,20.0,75.0,30.0218,31.249,32.4762,-0.1026,157.4041,35.5521,32.1485,41.9881,31.3167,21.497,172.4152,0.2911,0.0744,-0.6076,0.132,31.1364,1.0,31.1392,0.0681,0.6273,0.5592,0.4885,0.0781,0.5665,29.3961,27.5114,56.1881,31.39,31.375,11.7231,1.3131,1.83,1.7286,-22342700.0,28.6931,3.214,1.8232,5.9863,1.0599,67.776,29.2455,31.249,93.5671,88.7666,93.5671,92.8058,98.3102,94.9307,31.0702,32.339,0.39,31.1997,0.2267,70.2904,-4.4444,31.5647
2010-02-19,30.2348,48153705.646,2727375.9259,28.5363,24.5563,0.5803,100.0,15.0,85.0,30.0124,31.3325,32.6526,0.5,150.1607,36.591,32.2803,44.8112,31.4275,22.0586,171.6484,0.3591,0.3134,-0.5969,0.1452,31.2084,1.0,31.2735,0.067,0.643,0.576,0.485,0.0953,0.5803,29.4269,27.521,54.6571,31.42,31.48,11.1769,1.2475,1.67,1.7182,-20193800.0,29.3274,3.2733,1.8623,5.4203,1.0542,68.2955,29.4407,31.3325,90.2844,90.3171,90.2844,83.8028,98.3102,100.0,31.1837,32.4717,0.52,31.2958,0.2333,70.9557,-9.3496,31.682
2010-02-22,30.1231,47278440.1287,2148900.5673,29.35,25.0402,0.5914,95.0,10.0,85.0,30.1193,31.4325,32.7457,-0.4483,127.8479,33.2004,32.3682,44.8112,31.5163,22.7908,172.1928,0.4104,0.3675,-0.6045,0.1358,31.2682,1.0,31.4418,0.05,0.6384,0.5885,0.4913,0.1002,0.5914,29.4563,27.5307,57.1108,31.445,31.48,10.8794,1.1851,2.0,1.6831,-21686900.0,28.5466,3.1096,1.8933,6.5876,1.0659,66.6002,29.6696,31.4325,80.0501,87.9672,80.0501,63.5417,64.9769,0.0,31.298,32.5406,0.29,31.4008,0.2391,70.262,-14.2276,31.7798
2010-02-23,30.1231,47785240.1287,1878151.5053,29.7208,25.2933,0.6162,90.0,5.0,85.0,30.2242,31.525,32.8258,0.087,103.1249,33.2004,32.4401,36.7661,31.5967,24.0826,173.3217,0.5815,0.7312,-0.6201,0.1163,31.3187,1.0,31.5757,0.0313,0.6276,0.5963,0.5049,0.1113,0.6162,29.4853,27.5404,58.1937,31.445,31.48,12.6368,1.3658,1.85,1.67,-21686900.0,27.3317,2.9541,1.9678,6.0636,1.0606,66.6002,29.8824,31.525,64.4994,78.278,64.4994,46.1538,33.3333,0.0,31.4122,32.5885,0.46,31.5077,0.244,67.026,-14.2276,31.8681
2010-02-24,30.7189,48859890.1287,1938583.5704,30.4938,25.7477,0.686,100.0,0.0,100.0,30.3086,31.6545,33.0004,0.75,151.6434,41.7459,32.6144,45.1813,31.7303,25.8294,171.6443,0.9053,0.2092,-0.5968,0.1453,31.3637,1.0,31.8636,0.0533,0.663,0.6096,0.5354,0.1506,0.686,29.5204,27.5503,63.5481,31.815,31.705,11.734,1.2976,2.59,1.6755,-19537600.0,31.0763,3.4364,2.1841,8.5169,1.0852,70.8729,30.0803,31.6545,65.3113,69.9536,65.3113,86.2385,33.3333,100.0,31.5276,32.7853,0.79,31.6188,0.2497,68.816,-5.1903,32.0086
2010-02-25,30.4861,50072394.4765,2172867.7468,30.718,25.9761,0.7201,95.0,0.0,95.0,30.4201,31.7605,33.1009,0.087,103.7673,34.6624,32.7152,34.9769,31.8274,27.6897,171.1037,0.7288,-0.6589,-0.5892,0.1546,31.3974,1.0,31.9899,0.0428,0.6632,0.6203,0.5755,0.1446,0.7201,29.5527,27.5603,58.3982,31.845,31.83,13.9235,1.5727,2.12,1.7244,-21682800.0,28.9028,3.2646,2.2873,6.9213,1.0692,67.3312,30.3259,31.7605,65.2317,65.0142,65.2317,63.3028,39.0362,17.1086,31.6438,32.8731,0.79,31.7316,0.2549,67.0696,-15.1515,32.113
2010-02-26,30.7096,48703478.2603,1635613.5913,31.3446,26.4444,0.7428,100.0,0.0,100.0,30.5275,31.8755,33.2235,0.2162,139.9445,37.8033,32.8415,43.2508,31.9382,29.301,171.4305,0.5428,-0.6829,-0.5938,0.149,31.4376,1.0,32.1417,0.0437,0.675,0.6313,0.6118,0.131,0.7428,29.5871,27.5705,58.7425,31.94,32.085,12.935,1.494,2.3,1.7506,-19270900.0,32.6515,3.7714,2.3526,7.4943,1.0749,68.9016,30.5518,31.8755,70.3769,66.9733,70.3769,61.5894,56.9907,53.8634,31.7607,32.9986,0.82,31.849,0.26,60.1219,-19.5286,32.23
2010-03-01,30.4582,49352526.1477,1473650.8927,31.2537,26.5762,0.7819,95.0,25.0,70.0,30.6531,31.9675,33.2819,-0.3521,82.3547,30.3812,32.8973,29.5268,32.0126,29.7255,172.7585,0.3311,-0.8522,-0.6123,0.1261,31.4784,1.0,32.2008,0.0189,0.6549,0.636,0.6452,0.1366,0.7819,29.6184,27.5807,51.522,32.005,32.085,16.6855,1.9493,1.84,1.7853,-22815700.0,30.6672,3.5828,2.4705,5.9585,1.0596,65.1906,30.8235,31.9675,56.2003,63.9363,56.2003,43.7086,23.6573,0.0,31.8771,33.0225,0.71,31.9666,0.2639,59.3738,-28.6195,32.3105
2010-03-02,30.6723,50822176.1477,1741041.0712,31.1674,26.8273,0.7822,90.0,20.0,70.0,30.7608,32.0645,33.3682,0.3409,91.372,33.5886,32.9831,29.5268,32.1019,30.2144,175.1521,0.0871,0.2433,-0.6448,0.0845,31.5347,1.0,32.2812,0.0113,0.6501,0.6388,0.6742,0.1081,0.7822,29.6517,27.5911,50.9483,32.03,32.085,16.0492,1.8519,1.94,1.7509,-20913800.0,29.4978,3.4037,2.464,6.256,1.0626,66.7943,31.0707,32.0645,53.2366,59.9379,53.2366,54.4118,27.3619,28.2224,31.9924,33.0932,0.44,32.0835,0.2673,62.208,-20.8754,32.404
2010-03-03,30.3558,49066640.4334,1133571.9559,31.1815,27.1314,0.7831,85.0,15.0,70.0,30.8552,32.13,33.4048,-0.5179,78.3265,24.6524,32.9913,31.449,32.1503,31.5719,175.7911,0.5182,0.9034,-0.6533,0.0734,31.5721,1.0,32.3002,-0.0216,0.6119,0.6334,0.6982,0.0849,0.7831,29.6813,27.6015,46.7011,32.03,32.085,15.2692,1.7593,1.31,1.7666,-22880000.0,29.2792,3.3735,2.4606,4.1853,1.0419,62.3262,31.2956,32.13,42.5107,50.6492,42.5107,29.4118,9.4075,0.0,32.1049,33.0547,0.56,32.1904,0.2689,58.7476,-32.3232,32.456
2010-03-04,32.804,54239750.762,2427999.5173,32.3839,28.0147,0.8432,100.0,10.0,90.0,30.523,32.328,34.133,0.7042,270.2158,51.221,33.4717,55.2294,32.4446,33.2917,174.3138,0.6683,-0.0263,-0.6336,0.0991,31.6361,1.0,32.7714,0.121,0.7847,0.6637,0.7274,0.1158,0.8432,29.7369,27.6122,55.595,33.15,33.165,11.8822,1.6713,3.96,1.9957,-13298500.0,41.1982,5.7948,2.6339,12.6598,1.1266,75.6105,31.5003,32.328,56.5126,50.7533,56.5126,85.7143,42.7408,100.0,32.2227,33.6974,3.12,32.3129,0.2763,67.5306,-9.5517,32.7522
