date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Hist,MACD_Signal,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2013-12-31,55.5345,108475270.3817,664837.9681,37.9721,34.3988,1.584,95.0,15.0,80.0,56.5945,60.8252,52.3638,-0.0667,104.538,50.9804,59.0494,56.4723,57.2579,21.9161,156.0939,3.1529,-0.4497,-0.3599,0.4052,56.3298,1.0,57.1686,1.4221,1.1048,0.3173,1.584,0.7515,0.8325,50.0107,41.8416,68.1068,56.715,56.78,9.8267,1.5956,4.35,1.3624,-25528281.0,35.3249,5.7357,2.8144,7.8747,1.0787,75.4902,54.8034,56.5945,85.4894,89.3455,85.4894,83.908,83.1211,100.0,56.2201,59.7277,0.3,56.3286,0.216,69.3314,-2.3729,57.6653
2014-01-02,55.0405,108534151.5411,602903.3265,38.2105,34.3068,1.7401,90.0,10.0,80.0,56.8085,61.0832,52.5338,-0.2754,76.6588,40.7539,59.2056,42.7408,57.4296,23.6304,156.9357,2.2992,-2.1008,-0.3736,0.3918,56.4486,1.0,57.3812,1.3878,1.1614,0.2263,1.7401,0.7345,1.0056,50.1012,41.8829,66.773,56.715,56.78,13.3809,2.1858,4.28,1.3829,-26108681.0,33.357,5.4489,3.0836,7.8131,1.0781,70.377,55.0497,56.8085,66.5911,80.3883,66.5911,36.1905,61.8536,0.0,56.4483,59.8055,0.91,56.6875,0.2278,56.5213,-11.3559,57.9001
2014-01-03,55.3108,108460841.4146,499431.0849,38.5972,34.2911,1.9292,100.0,5.0,95.0,57.059,61.3128,52.8052,0.2658,78.4849,42.9785,59.3849,45.9454,57.6125,24.6049,161.2028,1.8062,-2.4734,-0.4416,0.3222,56.558,1.0,57.6752,1.3682,1.2028,0.1654,1.9292,0.7325,1.1966,50.1937,41.9244,70.0696,56.715,56.815,12.7327,2.0765,5.01,1.3739,-25582181.0,34.3778,5.6065,3.4084,9.2197,1.0922,71.4892,55.2837,57.059,59.9733,70.6846,59.9733,59.8214,40.5843,21.7529,56.6873,59.9243,0.79,57.0671,0.2382,54.5049,-7.5377,58.1421
2014-01-06,55.0219,108086623.6063,292629.4031,38.8466,34.3578,2.0676,95.0,0.0,95.0,57.319,61.3856,53.2524,-0.5068,64.5765,37.1825,59.475,43.5848,57.7484,24.7357,169.0279,1.0175,-2.7745,-0.5596,0.1903,56.6768,1.0,57.8998,1.3125,1.2247,0.0878,2.0676,0.6869,1.3807,50.2822,41.9662,69.6113,57.145,57.115,12.8994,2.0927,5.2,1.3739,-26217481.0,32.8309,5.3262,3.6432,9.6582,1.0966,68.5913,55.5547,57.319,42.7183,56.4276,42.7183,32.1429,7.251,0.0,56.9318,59.9217,0.73,57.4522,0.2467,50.1508,-14.1527,58.3308
2014-01-07,55.3108,108426103.6063,289442.4057,39.0835,34.4561,2.1722,90.0,0.0,90.0,57.545,61.5348,53.5552,0.48,60.7414,39.7533,59.6011,43.5848,57.901,24.6243,177.0891,0.4629,-1.6009,-0.6703,0.0508,56.8104,1.0,58.1144,1.2786,1.2355,0.0431,2.1722,0.6236,1.5486,50.3729,42.0082,69.0624,57.145,57.125,12.4941,1.988,4.52,1.3405,-25651681.0,31.7992,5.0599,3.8175,8.2437,1.0824,69.8766,55.8094,57.545,50.5952,51.0956,50.5952,59.8214,13.4615,18.6316,57.1784,59.9813,0.5,57.8137,0.2538,53.777,-8.4112,58.5242
2014-01-08,55.1617,109080559.8563,470061.7676,38.8565,34.3463,2.2561,85.0,15.0,70.0,57.764,61.6074,53.9206,-0.2396,49.0737,36.7136,59.6731,34.5423,58.0237,24.5919,185.0667,0.3036,-1.3436,-0.7668,-0.0883,56.9598,1.0,58.2615,1.2247,1.2333,-0.0086,2.2561,0.5506,1.7055,50.461,42.0505,60.1263,57.145,57.125,14.5472,2.3386,4.38,1.358,-27147581.0,29.9003,4.8069,3.9551,7.9912,1.0799,68.3568,56.0489,57.764,48.3471,47.2202,48.3471,53.0769,6.2105,0.0,57.4232,59.971,0.96,58.1359,0.2592,56.2819,-11.4019,58.6809
2014-01-09,55.3294,108784718.2295,407087.1919,39.2233,34.4661,2.1031,100.0,10.0,90.0,57.972,61.6882,54.2558,-0.7464,68.2953,38.3028,59.7602,46.194,58.1519,24.557,192.5844,-0.1747,-1.1185,-0.8442,-0.2179,57.1258,1.0,58.4068,1.1829,1.2233,-0.0403,2.1031,0.2783,1.8248,50.5501,42.093,60.0746,57.145,57.69,12.7961,2.2217,4.16,1.4622,-26547281.0,34.7676,6.0365,3.6766,7.5349,1.0753,69.1514,56.2739,57.972,49.5669,49.5031,49.5669,35.8025,14.6658,25.3659,57.6637,59.9926,2.09,58.4205,0.2632,48.8491,-24.0741,58.8339
2014-01-10,55.2362,108950192.016,396967.6891,39.5719,34.5026,1.9487,95.0,5.0,90.0,58.2005,61.6352,54.7658,-0.3495,45.7093,36.3013,59.8099,46.194,58.2584,24.492,202.3401,-0.3103,-0.2207,-0.9228,-0.3801,57.3677,1.0,58.5505,1.1287,1.2044,-0.0756,1.9487,0.0393,1.9094,50.6373,42.1357,60.3815,57.28,57.69,12.4086,2.1106,4.57,1.4349,-27097081.0,33.715,5.7347,3.3965,8.3547,1.0835,68.1506,56.5999,58.2005,40.1889,46.0343,40.1889,31.6872,8.4553,0.0,57.8972,59.9687,0.515,58.6668,0.2657,49.4872,-25.6173,58.9575
2014-01-13,54.5,108682512.7367,271569.241,39.2631,34.4625,1.7237,90.0,0.0,90.0,58.376,61.4748,55.2772,-0.6306,17.1897,21.6601,59.7023,33.3968,58.2795,24.4456,209.3655,-0.2637,0.0962,-0.963,-0.4904,57.5859,1.0,58.5436,1.0104,1.1656,-0.1552,1.7237,-0.2235,1.9472,50.7158,42.1786,60.6065,57.325,57.775,15.7514,2.7201,3.51,1.4765,-27600681.0,31.5479,5.448,2.9959,6.3853,1.0639,60.8301,56.903,58.376,25.6946,38.4835,25.6946,9.5941,8.4553,0.0,58.1185,59.7296,1.11,58.8611,0.2655,43.7504,-38.8273,58.9841
2014-01-14,54.9753,109046450.3837,311380.1053,38.9612,34.367,1.4906,85.0,10.0,75.0,58.555,61.3461,55.7639,0.5294,15.3448,26.9895,59.6957,33.2251,58.3472,24.3568,216.6959,-0.1872,0.45,-0.9895,-0.5976,57.7895,1.0,58.588,0.9468,1.1218,-0.175,1.4906,-0.4462,1.9368,50.7985,42.2217,60.3115,57.325,57.775,15.0335,2.5941,3.58,1.4626,-27164981.0,29.9938,5.1756,2.5819,6.4609,1.0646,63.4948,57.1849,58.555,23.3193,29.7343,23.3193,28.6765,10.6742,32.0227,58.326,59.6532,0.85,59.0097,0.264,48.4486,-30.7448,59.0426
2014-01-15,55.2922,108870746.26,243453.2282,39.0373,34.328,1.3033,80.0,5.0,75.0,58.7685,61.0674,56.4696,0.3505,55.44,30.3162,59.7455,40.4822,58.4408,24.2186,224.3699,0.0313,0.203,-0.9999,-0.6993,57.9758,1.0,58.6862,0.9134,1.0801,-0.1668,1.3033,-0.5849,1.8883,50.8838,42.265,65.351,57.58,57.775,14.1936,2.4644,4.27,1.4632,-26577281.0,33.5017,5.8168,2.2508,7.7552,1.0776,65.1581,57.447,58.7685,26.4823,25.1654,26.4823,41.1765,28.0115,52.0117,58.5198,59.6675,0.97,59.119,0.2617,48.543,-25.3566,59.1164
2014-01-16,55.2735,108846554.7707,185835.5565,39.1095,34.4617,1.1161,75.0,0.0,75.0,58.9555,60.7325,57.1785,0.3617,44.3374,29.9496,59.779,40.4822,58.5236,24.0777,231.8561,-0.0119,-0.05,-0.9928,-0.7865,58.1542,1.0,58.7594,0.8752,1.0391,-0.164,1.1161,-0.6818,1.7979,50.9681,42.3085,67.0783,57.94,57.97,13.8004,2.3412,3.74,1.4302,-26956281.0,32.5735,5.5259,1.9217,6.7303,1.0673,64.9748,57.6908,58.9555,44.2367,31.3461,44.2367,62.8571,46.884,56.6177,58.6999,59.6637,0.47,59.1894,0.2588,47.3155,-27.3649,59.168
2014-01-17,55.1058,108496797.0614,34084.0055,39.0671,34.6142,0.927,70.0,0.0,70.0,59.0975,60.3867,57.8083,0.022,17.4946,26.5759,59.7694,38.2622,58.5813,24.0163,239.2468,0.0334,-0.5431,-0.9692,-0.8594,58.3329,1.0,58.7907,0.8209,0.9955,-0.1746,0.927,-0.7442,1.6712,51.0497,42.3523,59.5477,58.035,58.475,14.1464,2.3441,2.84,1.4012,-28141281.0,31.6811,5.2496,1.592,5.0453,1.0505,63.288,57.9176,59.0975,52.2017,40.9736,52.2017,52.5714,55.1398,56.7901,58.8657,59.6042,0.454,59.226,0.2548,44.2388,-36.6599,59.1846
2014-01-21,55.7674,109030097.0614,138591.6432,39.1952,35.2986,0.7943,65.0,0.0,65.0,59.2655,59.8033,58.7277,0.3284,108.9392,33.7204,59.8846,41.6282,58.7012,24.1156,246.3346,-0.4648,-0.6421,-0.9315,-0.9159,58.5143,1.0,58.8948,0.8256,0.9615,-0.1359,0.7943,-0.7238,1.5181,51.1376,42.3962,59.0782,59.16,59.04,13.5359,2.2269,3.36,1.3746,-27607981.0,32.8424,5.4032,1.3595,5.949,1.0595,66.8602,58.1284,59.2655,69.5238,55.3207,69.5238,93.1429,71.1359,100.0,59.0196,59.7309,0.71,59.2421,0.2511,53.9552,-28.836,59.2553
2014-01-22,55.5251,108826295.4989,103899.5757,39.3574,35.9862,0.6362,60.0,0.0,60.0,59.2795,59.8345,58.7245,-0.6836,109.8154,28.8861,59.9313,42.4382,58.7849,24.3411,252.9506,-0.4987,0.8514,-0.8834,-0.9561,58.6989,0.0,58.901,0.7992,0.9291,-0.1298,0.6362,-0.7019,1.3381,51.222,42.4403,54.335,59.16,59.57,13.1066,2.1156,0.28,1.3546,-28100181.0,32.4326,5.235,1.0855,0.4722,1.0047,64.4431,58.3245,59.2795,69.1101,63.6119,69.1101,61.6162,63.042,32.3358,59.1622,59.7588,0.512,59.237,0.2471,51.2282,-49.6324,59.2852
2014-01-23,54.472,108562819.0658,-3571.4602,38.3871,36.0834,0.4701,55.0,100.0,-45.0,59.2495,59.9064,58.5926,-0.5914,-181.6908,10.5947,59.7614,19.9526,58.753,24.6559,253.9749,0.0999,1.2884,-0.8748,-0.9611,58.8027,0.0,58.8944,0.6793,0.8791,-0.1998,0.4701,-0.6866,1.1567,51.2943,42.4846,48.0813,59.145,59.5255,19.7627,3.3188,-0.6,1.4365,-28756781.0,29.6148,4.9733,0.8005,-1.0161,0.9898,55.2974,60.93,59.2495,57.6087,65.4142,57.6087,18.067,44.1119,0.0,59.2896,59.4804,1.459,59.2247,0.241,49.2151,-88.2876,59.2062
2014-01-24,53.2698,108093418.0949,-196567.0602,36.7772,35.8318,0.2068,50.0,100.0,-50.0,59.144,60.2665,58.0215,-0.8058,-329.1188,-5.5183,59.3764,6.1893,58.6013,24.9492,263.2319,0.3601,0.523,-0.7855,-0.993,58.879,0.0,58.7989,0.4746,0.7982,-0.3236,0.2068,-0.7563,0.9631,51.353,42.5289,44.9805,58.5,59.015,24.1214,4.1738,-2.11,1.5136,-29288081.0,27.3043,4.7246,0.3517,-3.56,0.9644,47.2409,60.9019,59.144,27.2648,51.3279,27.2648,2.1112,10.7786,0.0,59.3947,58.9111,1.35,59.1911,0.2313,38.1859,-98.4334,59.0072
2014-01-27,53.1114,107710899.9131,-379360.4035,35.0835,35.5228,-0.0312,45.0,100.0,-55.0,59.023,60.4774,57.5686,-0.3182,-268.495,-7.39,59.0102,2.9027,58.4478,25.1218,275.9129,0.3462,0.0646,-0.6305,-0.9947,58.9247,1.0,58.6777,0.2953,0.6976,-0.4023,-0.0312,-0.7993,0.7681,51.4093,42.5733,40.8499,58.415,58.88,24.4548,4.2351,-2.42,1.5194,-29889181.0,25.9169,4.4884,-0.0529,-4.0734,0.9593,46.305,60.8259,59.023,8.4399,31.1044,8.4399,5.1414,0.0,0.0,59.473,58.3969,0.88,59.1358,0.2187,36.482,-96.0976,58.8021
2014-01-28,53.1766,107514820.7764,-482041.0052,33.4745,35.2364,-0.2533,40.0,95.0,-55.0,58.901,60.5686,57.2334,0.1583,-202.3659,-6.4757,58.7049,2.9027,58.3157,25.1785,291.2658,0.4638,-0.6303,-0.4025,-0.9319,58.9533,1.0,58.5676,0.1571,0.5895,-0.4324,-0.2533,-0.8276,0.5744,51.4658,42.6178,37.7949,58.415,58.88,23.4636,4.0234,-2.44,1.5026,-29494181.0,24.8664,4.2639,-0.4301,-4.1008,0.959,46.7621,60.706,58.901,4.8811,13.5286,4.8811,7.3907,0.8401,2.5202,59.5226,57.9933,0.695,59.0689,0.2043,34.8347,-94.3902,58.6151
2014-01-29,53.0928,107472678.058,-493633.8432,31.9014,34.9367,-0.4638,35.0,100.0,-65.0,58.7755,60.6185,56.9325,0.466,-176.4018,-7.541,58.4237,2.0135,58.1875,25.2363,304.2817,0.2888,-2.5709,-0.186,-0.8263,58.935,1.0,58.4557,0.0398,0.4796,-0.4398,-0.4638,-0.8418,0.378,51.5209,42.6623,34.3308,58.405,58.71,24.3488,4.2172,-2.51,1.5201,-30114281.0,23.3877,4.0507,-0.7873,-4.2199,0.9578,46.2295,60.5897,58.7755,10.0382,7.7864,10.0382,17.5824,0.8401,0.0,59.5433,57.6414,1.03,58.9929,0.1887,35.3729,-89.1892,58.4312
2014-01-30,53.7265,107732966.9469,-370681.372,30.3812,34.2959,-0.4695,30.0,95.0,-65.0,58.6785,60.5439,56.8131,0.3457,-110.5879,1.392,58.3037,1.4979,58.1363,25.3934,314.2454,-0.8472,-4.1191,-0.0132,-0.7164,58.892,1.0,58.4207,0.0017,0.384,-0.3823,-0.4695,-0.6713,0.2018,51.5822,42.7069,34.0692,58.405,58.71,23.1796,4.0064,-1.94,1.499,-29700881.0,23.8845,4.1282,-0.7979,-3.2556,0.9674,50.696,60.4257,58.6785,31.9016,15.607,31.9016,70.7317,34.1734,100.0,59.5388,57.5337,0.83,58.9061,0.1733,36.0441,-73.8739,58.324
2014-01-31,53.186,107740987.9995,-284132.1741,28.9215,33.7594,-0.5533,25.0,90.0,-65.0,58.579,60.561,56.597,0.0175,-123.4894,-5.6449,58.0944,1.1873,58.0348,26.3473,-41.5876,-2.23,-3.1121,0.0595,-0.6638,58.8318,1.0,58.3604,-0.0744,0.2923,-0.3667,-0.5533,-0.5907,0.0374,51.637,42.7516,34.4591,58.405,58.71,23.2278,4.016,-1.99,1.5148,-30158081.0,22.6827,3.9218,-0.9416,-3.3695,0.9663,47.1775,60.2683,58.579,44.1963,28.712,44.1963,44.2748,40.4084,21.2253,59.5104,57.3001,0.87,58.8013,0.1576,35.6901,-86.9369,58.1709
2014-02-03,51.8346,107260486.7174,-375782.2579,28.2661,33.5563,-0.7221,20.0,100.0,-80.0,58.3925,60.7209,56.0641,-0.8066,-158.9928,-20.2167,57.6506,15.8122,57.8048,27.9197,-43.9627,-2.7437,0.0606,0.0181,-0.6942,58.7501,1.0,58.1051,-0.2489,0.1841,-0.433,-0.7221,-0.591,-0.1311,51.6769,42.7962,30.0445,57.73,58.2,28.0109,5.1252,-3.73,1.6449,-30730281.0,20.362,3.7257,-1.2318,-6.2848,0.9372,39.8917,60.1172,58.3925,40.4814,38.8598,40.4814,6.4378,40.4084,0.0,59.4548,56.7386,1.872,58.6623,0.1397,31.1757,-97.2527,57.889
2014-02-04,52.1142,107333804.7174,-355784.9961,27.7026,33.3931,-0.8704,15.0,100.0,-85.0,58.2365,60.7787,55.6943,0.26,-147.119,-16.3049,57.3234,16.9968,57.6253,29.9999,311.8515,-2.086,2.6686,-0.0549,-0.7449,58.6722,1.0,57.9504,-0.3588,0.0755,-0.4343,-0.8704,-0.5719,-0.2985,51.7193,42.8408,30.3991,57.73,58.14,27.1399,4.989,-3.12,1.6436,-30206581.0,19.2544,3.5394,-1.4881,-5.2846,0.9472,41.8475,59.8848,58.2365,24.6593,36.4457,24.6593,23.2653,13.1094,18.1028,59.3725,56.3646,1.0,58.4896,0.1209,35.4227,-89.7849,57.6536
2014-02-05,52.5429,107655389.6231,-212937.7375,27.054,32.9552,-0.9796,10.0,95.0,-85.0,58.088,60.6988,55.4772,0.7358,-114.9332,-10.5014,57.1262,14.7311,57.5067,30.6483,-44.9418,-1.2686,3.3504,0.001,-0.7064,58.5954,1.0,57.8496,-0.4042,-0.0204,-0.3837,-0.9796,-0.52,-0.4596,51.7659,42.8854,29.4391,57.73,58.14,25.5868,4.7395,-2.97,1.6427,-29780481.0,19.0163,3.5225,-1.6782,-5.0042,0.95,44.7493,59.6127,58.088,23.9146,29.6851,23.9146,42.0408,21.0209,44.96,59.2669,56.1877,1.06,58.2806,0.1026,42.3596,-81.5412,57.4768
2014-02-06,52.6268,107716624.9172,-115658.2893,26.2199,32.7216,-1.1446,5.0,90.0,-85.0,57.952,60.6021,55.3019,0.1529,-87.0485,-9.3774,56.9744,10.3718,57.4079,30.3865,-32.1594,-0.3377,2.323,0.2222,-0.5323,58.5049,1.0,57.7709,-0.4279,-0.1019,-0.326,-1.1446,-0.5349,-0.6097,51.813,42.9301,35.777,57.73,58.14,24.4078,4.5026,-2.72,1.6334,-29433481.0,19.8205,3.6563,-1.9648,-4.5954,0.954,45.3113,59.357,57.952,40.4354,29.6698,40.4354,56.0,45.8162,74.3858,59.1422,56.0772,0.85,58.0515,0.0851,44.65,-79.9283,57.3227
2014-02-07,54.1738,108428961.7593,161304.8701,25.2244,32.3981,-1.2093,0.0,85.0,-85.0,57.89,60.4613,55.3187,0.6947,-20.5396,8.6615,57.1467,6.3092,57.4767,29.577,-24.4236,-0.0392,-1.5141,0.3515,-0.4135,58.4349,1.0,57.7773,-0.3092,-0.1434,-0.1658,-1.2093,-0.4686,-0.7406,51.8761,42.9748,36.6248,57.73,57.655,22.0204,4.2774,-1.24,1.6708,-28664481.0,24.9862,4.8535,-2.0779,-2.0886,0.9791,54.3307,59.1165,57.89,65.1949,43.1816,65.1949,97.5439,73.1153,100.0,59.0085,56.4286,1.9,57.838,0.0712,53.6513,-39.6963,57.3396
2014-02-10,53.7545,108471613.2223,273514.8218,24.2958,31.7795,-1.2204,15.0,80.0,-65.0,57.8105,60.3034,55.3176,-0.3012,-9.7078,3.7776,57.215,6.6535,57.4961,29.245,-15.4801,-1.5042,-2.4808,0.4927,-0.2669,58.3545,1.0,57.7751,-0.2486,-0.1644,-0.0842,-1.2204,-0.3723,-0.8481,51.9342,43.0196,43.2289,57.73,57.655,20.716,4.0636,-1.59,1.7004,-29518981.0,23.6691,4.6428,-2.0989,-2.6826,0.9732,51.8888,58.8905,57.8105,78.1302,61.2535,78.1302,80.8466,84.9413,80.4381,58.8716,56.6096,1.162,57.6508,0.0595,51.3992,-49.4577,57.3196
2014-02-11,54.1459,108898215.3654,430290.9546,23.4573,31.2093,-1.094,10.0,75.0,-65.0,57.7915,60.2694,55.3136,0.4375,5.9435,7.8468,57.3513,7.5256,57.5536,28.9003,-7.2755,-1.8958,1.6893,0.6119,-0.1266,58.2871,1.0,57.7775,-0.1647,-0.1645,-0.0003,-1.094,-0.1758,-0.9181,51.9958,43.0645,48.5353,57.73,57.655,19.5416,3.8604,-0.38,1.7001,-28836381.0,22.7222,4.4887,-1.883,-0.6498,0.9935,53.9234,58.6781,57.7915,90.3493,77.8914,90.3493,92.6573,92.0623,95.7488,58.7376,56.8748,1.1199,57.4938,0.0502,55.4759,-40.3471,57.3472
2014-02-12,54.5093,109169689.9922,541687.5762,22.8668,30.952,-0.9478,5.0,70.0,-65.0,57.7665,60.2053,55.3277,0.5821,42.4408,11.5049,57.5405,11.6472,57.6428,28.2942,4.0531,-0.7544,3.6282,0.7553,0.0707,58.2217,0.0,57.7836,-0.0661,-0.1448,0.0787,-0.9478,0.0235,-0.9713,52.0608,43.1094,49.3767,57.73,57.655,18.868,3.6674,-0.5,1.6616,-28209181.0,23.8425,4.6343,-1.632,-0.8476,0.9915,55.7524,55.35,57.7665,88.831,85.7701,88.831,92.9889,92.0623,100.0,58.612,57.1998,0.67,57.3635,0.0436,64.4323,-31.8872,57.4137
2014-02-13,54.8448,109396041.7569,610035.6123,22.4677,30.7886,-0.7794,0.0,65.0,-65.0,57.7425,60.1282,55.3568,0.6941,65.4255,14.7914,57.7692,14.8849,57.7577,27.8815,14.7231,0.0786,4.4456,0.8636,0.2541,58.1744,0.0,57.7925,0.0407,-0.1077,0.1484,-0.7794,0.217,-0.9964,52.1287,43.1545,48.1623,57.73,57.646,18.0376,3.484,-0.48,1.641,-27883081.0,24.3465,4.7025,-1.3425,-0.809,0.9919,57.3957,55.3833,57.7425,93.5985,90.9263,93.5985,95.1493,98.5829,100.0,58.4997,57.5639,0.85,57.2625,0.0397,68.3561,-23.7805,57.5169
2014-02-14,55.1524,109656292.868,665345.5613,22.2618,30.6645,-0.5949,15.0,60.0,-45.0,57.736,60.1052,55.3668,0.4593,95.2668,17.7392,58.0261,18.3495,57.8932,28.3271,26.4042,1.7112,4.2247,0.9478,0.4447,58.1525,0.0,57.7996,0.1502,-0.0561,0.2063,-0.5949,0.3874,-0.9823,52.1992,43.1998,51.76,57.73,57.646,17.3976,3.3098,-0.13,1.6073,-27459781.0,25.2173,4.7974,-1.0246,-0.2192,0.9978,58.8696,55.4552,57.736,94.1115,92.1803,94.1115,94.1964,100.0,100.0,58.405,57.9503,0.675,57.196,0.0382,68.9082,-16.5941,57.6538
2014-02-18,55.4692,110020377.4834,743331.5034,22.2678,30.7315,-0.4448,10.0,55.0,-45.0,57.7555,60.1761,55.3349,0.1231,120.071,20.7139,58.3086,22.3807,58.0481,29.5903,30.9877,2.3264,0.5893,0.9702,0.5149,58.1738,1.0,57.8122,0.2614,0.0074,0.254,-0.4448,0.4902,-0.935,52.2724,43.2451,61.3121,57.73,57.646,16.7937,3.1443,0.39,1.5728,-26583281.0,26.4782,4.9575,-0.7661,0.6596,1.0066,60.357,55.5709,57.7555,93.9352,93.8818,93.9352,92.46,100.0,100.0,58.3311,58.3553,0.65,57.1853,0.0391,70.4473,-9.1899,57.8237
2014-02-19,54.9194,109668927.4834,595834.2521,22.1034,30.7304,-0.2767,5.0,50.0,-45.0,57.71,60.003,55.417,-0.6806,102.6892,13.2342,58.4437,18.9798,58.1321,30.9863,38.468,1.6933,-0.5919,0.9935,0.6221,58.2049,1.0,57.8266,0.2985,0.0656,0.2329,-0.2767,0.5801,-0.8569,52.339,43.2906,56.7291,57.6,57.646,17.3291,3.2071,-0.91,1.5703,-27051881.0,25.4481,4.7097,-0.4767,-1.5207,0.9848,56.6171,55.7364,57.71,80.258,89.4349,80.258,54.1176,72.9262,18.7786,58.2773,58.5323,0.72,57.2338,0.0408,61.9176,-22.0383,57.9356
2014-02-20,55.2642,110060216.3723,605828.7274,21.6539,30.0205,-0.0016,0.0,45.0,-45.0,57.696,59.9462,55.4458,0.213,107.4038,16.6437,58.6259,13.1142,58.2433,31.185,50.0666,1.7237,-0.188,0.9961,0.7668,58.2308,1.0,57.836,0.3537,0.1232,0.2305,-0.0016,0.7283,-0.7299,52.4086,43.3362,51.2581,57.57,57.53,18.416,3.4367,-0.28,1.5735,-26370281.0,23.9753,4.4742,-0.0028,-0.47,0.9953,58.3219,55.8954,57.696,73.5428,82.5787,73.5428,74.0506,54.7874,45.5834,58.2436,58.7703,1.08,57.3445,0.0435,65.3022,-9.4037,58.087
2014-02-21,57.4636,109946261.2896,518583.6021,22.5157,29.6465,0.374,100.0,40.0,60.0,57.8565,60.6831,55.0299,0.08,240.4845,34.0449,59.2093,38.8898,58.5687,30.6301,63.4604,1.5945,-0.5394,0.9485,0.8946,58.2753,1.0,58.0207,0.5812,0.2148,0.3663,0.374,0.928,-0.554,52.5011,43.382,64.6555,58.64,59.025,15.4526,3.2649,3.21,1.7133,-23517981.0,35.1203,7.4204,0.6429,5.4919,1.0549,67.0225,56.048,57.8565,67.8998,73.9002,67.8998,75.5312,54.7874,100.0,58.2379,59.5733,3.3999,57.5315,0.0505,65.3178,-14.1485,58.4645
2014-02-24,55.4692,107912024.4475,-211508.7264,22.2934,28.6884,0.6284,100.0,35.0,65.0,57.9745,60.8711,55.0779,-0.5378,142.0392,11.7731,59.3208,18.0697,58.6593,29.6158,81.0419,1.6083,-0.2028,0.8086,0.9878,58.2921,1.0,58.0647,0.582,0.2883,0.2938,0.6284,0.9769,-0.3485,52.5713,43.428,54.8705,58.64,59.315,20.0133,4.8916,2.36,2.0533,-26340081.0,28.8411,7.0494,1.0799,4.1288,1.0413,55.8865,56.3806,57.9745,57.245,66.2292,57.245,22.1532,48.5278,0.0,58.2559,59.6692,4.37,57.7492,0.0572,51.3161,-47.4149,58.623
2014-02-25,55.8793,108521260.5586,-297106.9412,22.0822,27.7783,0.8942,95.0,30.0,65.0,58.123,61.1057,55.1403,0.4444,85.9271,14.8356,59.4938,18.0697,58.7832,28.4769,104.5962,1.6686,-0.7364,0.5061,0.9677,58.2982,1.0,58.1377,0.6112,0.3528,0.2583,0.8942,1.0219,-0.1276,52.6452,43.474,54.4068,58.64,59.315,19.4114,4.6471,2.97,1.9963,-25632581.0,27.9737,6.6969,1.5361,5.2114,1.0521,57.4178,56.7945,58.123,42.9824,56.0424,42.9824,31.2629,37.9169,13.7506,58.2952,59.8533,0.72,57.9787,0.0641,51.7501,-41.8663,58.812
2014-02-26,56.1216,108651351.4677,-263722.1088,22.0458,26.9736,1.0265,90.0,25.0,65.0,58.281,61.3551,55.2069,0.4091,95.1406,16.6355,59.6868,21.3537,58.92,27.4262,123.5448,1.0915,-1.7482,0.1986,0.8335,58.2971,1.0,58.2234,0.6478,0.4118,0.236,1.0265,0.9347,0.0917,52.7209,43.5203,57.1008,58.64,59.315,18.8639,4.4147,3.16,1.9431,-25155581.0,29.1077,6.812,1.762,5.538,1.0554,58.3178,57.1837,58.281,30.0207,43.4161,30.0207,36.646,11.861,21.8323,58.3542,60.0628,0.66,58.2213,0.0712,50.8653,-38.5876,59.0118
2014-02-27,56.2241,109041951.4677,-101808.122,21.9548,26.168,1.2285,85.0,20.0,65.0,58.449,61.5848,55.3132,0.125,84.4625,17.4129,59.8695,20.2265,59.0543,26.756,136.0011,0.483,0.7652,-0.0175,0.6946,58.3098,1.0,58.3175,0.6779,0.465,0.2128,1.2285,0.9136,0.3148,52.797,43.5667,57.7818,58.64,59.315,18.7733,4.294,3.36,1.8956,-24752381.0,28.2932,6.4714,2.108,5.8978,1.059,58.7064,57.5494,58.449,33.4677,35.4903,33.4677,32.4943,20.3018,25.3225,58.4307,60.2536,0.64,58.4711,0.0786,52.2595,-37.2005,59.2069
2014-02-28,56.5316,109448168.1028,102935.4494,22.0113,25.4664,1.4003,80.0,15.0,65.0,58.5995,61.8541,55.3449,0.5671,93.6409,19.7751,60.0832,23.0844,59.2073,26.536,147.9269,1.8862,1.0544,-0.2237,0.531,58.3337,1.0,58.4107,0.72,0.516,0.204,1.4003,0.8637,0.5365,52.8756,43.6132,58.1433,58.64,59.315,18.3271,4.0793,3.01,1.8347,-24226981.0,29.328,6.5279,2.4011,5.2212,1.0522,59.8876,57.8933,58.5995,36.3953,33.2946,36.3953,40.0458,49.0516,100.0,58.5238,60.4856,0.529,58.7235,0.0862,53.8541,-33.0391,59.4175
