date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-04-01,7.76,9335913.5751,1235703.0417,27.4855,21.6055,4.3119,95.0,25.0,70.0,56.1193,47.927,39.7347,-0.2222,79.4142,34.6262,52.2011,24.7815,48.8238,20.0854,,-2.1847,-1.0607,,,,0.0,49.9722,2.6205,2.366,0.2544,4.3119,3.1078,1.2041,17.7088,2.129,86.2282,47.315,47.565,18.5875,6.6742,9.5,3.4484,9976418.0,30.8353,11.072,9.2238,22.1549,1.2215,67.3131,46.1626,47.927,84.5314,81.5757,84.5314,74.564,79.2571,45.0646,,53.1313,2.38,48.5165,0.6026,68.1374,-13.3283,49.9942
1998-04-02,7.8711,9410641.7479,1066298.4167,27.5105,21.5776,4.2263,90.0,20.0,70.0,56.5142,48.477,40.4398,0.5432,90.9838,37.3189,52.6606,27.9852,49.2339,20.4362,,1.4616,-0.733,,,,0.0,50.456,2.6418,2.4212,0.2206,4.2263,3.4027,0.8237,18.063,2.2086,87.6999,47.315,47.565,17.7448,6.3405,11.0,3.3822,10294996.0,31.5362,11.2684,8.9634,26.1097,1.2611,68.6595,46.8,48.477,79.066,81.6242,79.066,77.1689,71.9847,70.8896,,53.547,1.62,49.1519,0.6219,69.2408,-7.6161,50.4898
1998-04-03,8.4637,9934278.7079,1066672.065,28.2291,21.8499,4.2658,100.0,15.0,85.0,57.5495,49.227,40.9045,0.7933,148.275,49.0912,53.7666,41.882,49.9859,20.904,192.4608,2.6898,0.0696,-0.843,-0.2158,47.8208,1.0,51.7296,2.9475,2.5265,0.4211,4.2658,3.6586,0.6073,18.4537,2.2899,89.2879,49.315,49.375,15.619,6.0235,15.0,3.3924,11187559.0,38.1304,14.705,8.9459,35.6041,1.356,74.5456,47.3864,49.227,81.3276,81.6417,81.3276,92.25,71.9847,100.0,,54.8889,4.62,49.7601,0.6468,75.1634,-3.7015,51.3139
1998-04-06,8.2785,9748127.5952,910624.8339,28.9837,22.1692,4.1917,100.0,10.0,90.0,57.9527,49.946,41.9393,-0.3636,144.7026,40.4162,54.4758,43.3211,50.5473,21.2649,191.9706,4.001,1.1942,-0.8384,-0.2074,48.0871,1.0,52.4359,3.0538,2.6319,0.4218,4.1917,3.8644,0.3274,18.828,2.3726,89.4005,49.63,49.625,14.5285,5.7223,14.38,3.541,10930315.0,36.7375,14.4697,8.7027,34.6506,1.3465,70.2081,48.3191,49.946,79.273,79.8889,79.273,68.4,70.3059,40.028,,55.6249,2.75,50.3229,0.6718,64.4134,-13.7391,51.9475
1998-04-07,7.9259,9652244.6143,733495.0332,28.5788,21.8097,3.9562,95.0,5.0,90.0,57.8244,50.5085,43.1926,-0.5084,83.8175,25.7516,54.6373,20.8863,50.8285,21.4596,195.512,2.3318,2.7563,-0.8705,-0.2674,48.4395,1.0,52.5449,2.9123,2.688,0.2243,3.9562,3.9941,-0.038,19.1747,2.4566,87.0261,49.63,49.625,21.6216,8.9962,11.25,3.9052,10554848.0,33.038,13.7463,8.1421,26.6272,1.2663,62.8758,49.3122,50.5085,65.7722,75.4576,65.7722,36.6667,46.676,0.0,,55.5687,4.19,50.8186,0.6909,60.941,-27.5362,52.286
1998-04-08,7.8148,9511083.0324,549436.4266,28.0978,21.7581,3.6356,90.0,0.0,90.0,57.3132,51.0395,44.7658,-0.2119,63.295,21.541,54.6231,18.9592,51.0115,21.5271,199.8342,-0.3325,2.3383,-0.9051,-0.3393,48.8341,1.0,52.5634,2.7085,2.6921,0.0164,3.6356,4.0402,-0.4045,19.5104,2.5418,86.3213,50.47,50.19,20.6571,8.8964,10.62,4.0982,10145248.0,30.3223,13.0589,7.4208,25.2077,1.2521,60.7705,50.206,51.0395,40.828,61.9577,40.828,17.4174,13.3427,0.0,,55.2874,3.54,51.27,0.7028,54.2908,-34.1191,52.4994
1998-04-09,7.7037,9352144.8295,373619.7115,27.6409,21.8853,3.399,85.0,0.0,85.0,56.7801,51.449,46.1179,-0.1812,32.5488,17.4031,54.4585,18.9592,51.1056,21.4396,204.9696,1.2755,1.9143,-0.9395,-0.4221,49.2317,1.0,52.5274,2.4581,2.6453,-0.1872,3.399,4.0162,-0.6172,19.8353,2.6283,84.6832,51.065,51.125,19.983,8.4516,8.19,4.0821,9896004.0,29.3329,12.406,6.8885,18.6944,1.1869,58.7016,51.0104,51.449,20.0801,42.2268,20.0801,6.1562,0.0,0.0,,54.8253,1.38,51.6668,0.7071,53.0338,-43.8596,52.5909
1998-04-13,7.6015,9134308.5677,198417.7255,26.9899,22.1415,3.2176,80.0,0.0,80.0,56.2039,51.7645,47.3251,-0.2509,14.882,13.6559,54.1762,14.6207,51.1251,21.1034,212.1265,1.0593,3.4751,-0.9749,-0.5318,49.7626,1.0,52.4726,2.1789,2.552,-0.3731,3.2176,3.9359,-0.7183,20.1501,2.7159,82.7889,52.005,51.565,20.45,8.779,6.31,4.1982,9614760.0,27.4539,11.7857,6.4746,14.0222,1.1402,56.8279,58.25,51.7645,9.2831,23.3971,9.2831,4.2759,0.0,0.0,,54.2352,2.75,52.009,0.7036,47.424,-51.9073,52.5777
1998-04-14,7.8519,9276514.8404,153953.6611,26.299,22.5949,2.9762,75.0,0.0,75.0,55.9263,52.0705,48.2147,0.8182,20.8329,20.2209,54.2258,13.1725,51.3037,20.5233,215.4317,-4.5855,3.5327,-0.9861,-0.5797,50.4274,1.0,52.4956,2.0701,2.4556,-0.3855,2.9762,3.7978,-0.8216,20.4786,2.8047,82.327,53.19,52.065,19.7324,8.59,6.12,4.1205,9838227.0,25.7196,11.1964,5.9388,13.0546,1.1305,60.1105,58.1775,52.0705,17.4179,15.5937,17.4179,41.8216,18.0919,54.2758,,54.1624,2.75,52.3068,0.6971,50.3543,-42.4414,52.6953
1998-04-15,7.6859,9253803.3698,114541.6522,25.6427,23.0969,2.7128,70.0,0.0,70.0,55.8438,52.199,48.5542,-0.5989,-5.0684,14.1655,54.052,13.1725,51.3586,19.8042,215.1377,-7.0437,0.5015,-0.9852,-0.5755,51.1177,1.0,52.4854,1.8719,2.3389,-0.467,2.7128,3.6202,-0.9073,20.7926,2.8947,80.8105,53.19,52.75,18.8788,8.1605,2.57,4.1792,9723442.0,24.6069,10.6366,5.3704,5.2119,1.0521,57.0827,58.029,52.199,23.9655,16.8888,23.9655,25.7991,20.2461,6.4625,,53.7878,1.87,52.541,0.6858,44.6474,-57.9091,52.6772
1998-04-16,7.5926,9104736.3698,40575.2711,25.0192,23.6501,2.2517,65.0,30.0,35.0,55.812,52.249,48.686,-0.7159,-33.6506,10.8592,53.7758,13.1725,51.3482,19.2724,218.3635,-4.5694,-1.7913,-0.9933,-0.6206,51.6803,1.0,52.4755,1.6451,2.2001,-0.5551,2.2517,3.4007,-1.1491,21.0972,2.9857,66.1748,53.19,52.75,18.4827,7.7525,1.0,4.1049,9574375.0,24.0907,10.1048,4.4272,1.99,1.0199,55.4296,57.8834,52.249,28.0958,23.1597,28.0958,16.6667,20.2461,0.0,,53.2962,0.88,52.7302,0.6695,43.7031,-63.6364,52.5868
1998-04-17,7.723,9192499.3698,34552.2269,24.1873,24.0836,1.7837,60.0,25.0,35.0,55.823,52.3055,48.788,0.6135,-34.7451,14.4999,53.6864,8.3809,51.4227,19.2098,233.6912,-1.9575,-2.839,-0.9885,-0.8058,52.0514,0.0,52.4725,1.5188,2.0639,-0.5451,1.7837,3.125,-1.3412,21.4075,3.0778,59.6299,53.19,52.75,19.5646,8.1149,1.13,3.9902,9662138.0,23.144,9.5995,3.4808,2.2157,1.0222,57.25,57.7407,52.3055,30.8732,27.6448,30.8732,50.1538,15.1173,38.8895,,53.1043,1.63,52.8909,0.651,48.6899,-55.6364,52.5755
1998-04-20,7.6667,9222151.8178,38382.0126,23.397,24.514,1.4258,55.0,20.0,35.0,55.8247,52.3305,48.8363,-0.304,-36.286,12.413,53.5302,8.3809,51.4538,19.3071,250.0636,1.5284,-2.9351,-0.9058,-0.9401,52.2372,0.0,52.4682,1.3722,1.9255,-0.5533,1.4258,2.8176,-1.3918,21.7109,3.171,57.0063,53.19,52.75,18.963,7.7091,0.5,3.9393,9586494.0,22.4323,9.1195,2.7659,0.9756,1.0098,56.2065,57.5235,52.3305,36.1624,31.7105,36.1624,41.6667,18.4956,16.5975,,52.834,1.25,52.9834,0.6302,50.974,-59.0909,52.5226
1998-04-21,7.8059,9267436.5178,50868.2374,22.8826,24.7633,1.0934,50.0,15.0,35.0,55.8644,52.3775,48.8906,0.0,-4.6999,16.3815,53.5567,13.1094,51.5716,19.2829,278.0649,3.3563,-1.2857,-0.6009,-0.9901,52.3634,0.0,52.4699,1.3168,1.8038,-0.487,1.0934,2.4996,-1.4062,22.0207,3.2652,55.2416,53.19,52.75,18.0294,7.3237,0.94,3.8653,9652124.0,23.4696,9.5336,2.1089,1.8164,1.0182,58.1907,57.3128,52.3775,59.8068,42.2808,59.8068,87.6,51.829,100.0,,52.8442,2.0,52.9934,0.6093,56.646,-50.5455,52.5568
1998-04-22,7.8519,9133374.064,8695.6179,22.7953,24.9239,0.5138,45.0,10.0,35.0,55.8974,52.496,49.0946,0.0,45.2859,17.6763,53.6268,21.1364,51.7076,19.0462,298.8181,1.1574,-0.2925,-0.2787,-0.8762,52.5042,0.0,52.4781,1.283,1.6996,-0.4166,0.5138,2.1527,-1.6388,22.3305,3.3605,62.2341,53.19,52.75,16.982,6.9575,2.37,3.8751,10014702.0,26.0848,10.6869,0.9866,4.681,1.0468,58.8382,57.1084,52.496,63.2665,53.0786,63.2665,60.5327,72.1992,100.0,,52.9224,2.38,52.9613,0.589,58.5137,-47.7273,52.6161
1998-04-23,7.4267,9044574.064,-37601.8735,22.0323,24.4484,0.0031,40.0,5.0,35.0,55.7917,52.54,49.2883,-0.7774,-71.0817,2.2465,53.1578,7.5358,51.5574,18.6446,-20.0926,0.6634,-0.7533,0.4212,-0.3435,52.6308,1.0,52.461,1.013,1.5623,-0.5493,0.0031,1.7754,-1.7722,22.6085,3.4568,66.533,53.63,52.75,20.6416,8.7296,0.88,4.2283,9925902.0,24.0062,10.1525,0.006,1.7868,1.0179,51.1232,56.9101,52.54,49.3776,57.4836,49.3776,0.0,66.6667,0.0,,52.2322,3.37,52.8793,0.5638,45.1959,-73.8182,52.3908
1998-04-24,7.9452,9437357.264,71853.0685,21.4328,24.1199,-0.116,35.0,0.0,35.0,55.8689,52.6775,49.4861,0.42,39.2822,16.3298,53.3814,10.0432,51.7548,18.2043,5.8815,1.2616,-0.2191,0.7758,0.1025,52.7341,0.0,52.4794,1.0691,1.4637,-0.3945,-0.116,1.405,-1.521,22.9187,3.5541,68.0766,53.63,54.0,18.828,8.2931,2.75,4.1155,10701132.0,23.0321,10.1449,-0.2221,5.4049,1.054,58.1649,56.6389,52.6775,46.1035,52.9158,46.1035,77.7778,63.7578,91.2734,,52.5676,3.87,52.7803,0.5416,52.2017,-54.3529,52.4946
1998-04-27,8.1482,9689407.5004,190295.7956,21.2993,24.2064,-0.0824,30.0,5.0,25.0,56.055,52.915,49.775,0.7188,96.1094,21.0183,53.8152,18.7624,52.0638,17.8268,46.2183,0.4459,0.037,0.9998,0.722,52.8433,0.0,52.5497,1.2102,1.413,-0.2028,-0.0824,1.0651,-1.1475,23.2395,3.6525,69.5119,53.63,54.0,17.5177,7.8785,4.75,4.0969,11276984.0,25.6094,11.5177,-0.1572,9.4527,1.0945,60.5091,56.3786,52.915,54.1578,49.8796,54.1578,84.6957,63.7578,100.0,,53.1917,3.13,52.7046,0.5242,56.6785,-38.2353,52.7158
1998-04-28,8.0933,9752942.8072,241665.8002,21.1725,24.4002,0.0068,25.0,0.0,25.0,56.2386,53.015,49.7914,0.0798,79.4279,19.1207,54.1139,18.7624,52.3082,17.5205,71.6783,1.1339,0.1941,0.8935,0.9493,52.9397,1.0,52.5754,1.2774,1.3859,-0.1084,0.0068,0.7644,-0.7576,23.5534,3.752,65.0611,53.63,54.19,16.874,7.4846,2.0,4.0676,11112599.0,24.6683,10.9418,0.0129,3.8001,1.038,59.5603,56.1286,53.015,80.2448,60.1687,80.2448,78.2609,93.7215,89.8913,,53.599,1.63,52.6342,0.5096,55.5966,-44.5813,52.8791
1998-04-29,7.8148,9561298.8072,179733.5475,20.808,24.1468,0.0883,20.0,80.0,-60.0,56.2211,52.996,49.7709,-0.6133,25.0604,9.9035,54.0221,13.8831,52.3503,17.2662,92.1097,-0.0554,0.9608,0.6806,0.9993,52.8957,1.0,52.5763,1.1656,1.3418,-0.1762,0.0883,0.5241,-0.4357,23.8454,3.8525,59.7299,53.63,54.19,17.7083,7.8603,-0.38,4.2152,10920955.0,23.4178,10.3947,0.168,-0.7152,0.9928,54.9518,55.8887,52.996,69.5072,67.9699,69.5072,45.5652,76.8938,40.7902,,53.435,2.25,52.5683,0.4935,50.3383,-67.734,52.8539
1998-04-30,8.037,9633844.4605,161140.9204,20.4618,23.9861,0.0533,15.0,75.0,-60.0,56.346,53.0895,49.833,0.7467,48.3274,15.4013,54.2075,13.8831,52.5312,17.077,113.8064,-0.4595,-0.2491,0.3615,0.9149,52.8113,1.0,52.5947,1.1843,1.3103,-0.126,0.0533,0.3318,-0.2785,24.1494,3.954,63.6015,53.63,54.19,16.9525,7.4673,1.87,4.067,11068007.0,22.4184,9.875,0.1011,3.5701,1.0357,57.7006,55.6583,53.0895,58.5337,69.4286,58.5337,51.7751,60.0483,49.4634,,53.6804,1.88,52.541,0.479,50.929,-49.2611,52.9733
1998-05-01,8.1482,9654633.8651,145500.4816,20.3488,24.2889,0.0921,10.0,70.0,-60.0,56.5445,53.183,49.8215,0.3817,88.0436,18.0337,54.4957,18.2025,52.7663,16.9228,149.4541,2.5718,0.1846,-0.2496,0.5082,52.7757,1.0,52.6211,1.2453,1.2973,-0.052,0.0921,0.1836,-0.0915,24.4579,4.0565,62.0449,53.63,54.19,16.4379,7.094,1.87,3.93,11155859.0,23.7538,10.2512,0.174,3.5197,1.0352,59.0168,50.13,53.183,56.4084,61.4831,56.4084,71.885,54.467,73.1475,,54.0668,1.31,52.5501,0.4669,53.9962,-40.0246,53.1552
1998-05-04,8.3156,9751238.4784,156612.6353,20.4755,24.7296,0.2969,5.0,65.0,-60.0,56.2811,53.133,49.9849,0.42,146.2519,21.8885,54.9412,22.8826,53.0867,16.7378,161.3956,1.7939,2.1203,-0.4446,0.319,52.8609,1.0,52.6485,1.369,1.3116,0.0574,0.2969,0.0951,0.2018,24.7747,4.1601,55.8071,53.13,54.19,15.8577,6.7393,-1.0,3.792,11346526.0,25.2684,10.7387,0.5588,-1.7504,0.9825,60.9442,50.1837,53.133,71.2645,62.0689,71.2645,90.1333,74.2036,100.0,,54.6664,1.5,52.6081,0.4585,61.4846,-26.1084,53.4359
1998-05-05,8.037,9587238.4784,94739.1859,20.3303,24.4546,0.3197,0.0,60.0,-60.0,55.9883,53.0515,50.1147,-0.6,113.3386,12.6135,54.9756,17.5719,53.1975,16.6134,169.733,-1.0774,2.0324,-0.5698,0.1782,53.0202,1.0,52.6654,1.3004,1.3094,-0.009,0.3197,0.0735,0.2461,25.0694,4.2646,53.8009,53.13,53.44,16.6824,7.1523,-1.63,3.9576,11182526.0,23.795,10.2017,0.6,-2.917,0.9708,56.3068,50.31,53.0515,66.5061,64.7263,66.5061,37.5,65.253,22.6115,,54.6579,2.5,52.7292,0.4493,49.8474,-37.7644,53.5423
1998-05-06,7.8889,9422436.7619,8377.7571,19.8184,23.9581,0.4208,95.0,55.0,40.0,55.9701,53.039,50.1079,-0.8021,38.1123,8.0116,54.8158,10.0927,53.2025,16.6308,182.4829,-1.5733,0.9039,-0.7371,-0.0433,53.1422,1.0,52.6683,1.1521,1.2779,-0.1259,0.4208,0.1199,0.3009,25.3512,4.37,56.0424,53.13,53.44,18.5792,7.9147,-0.25,4.006,10993459.0,22.7505,9.6916,0.7895,-0.4673,0.9953,54.0058,50.5032,53.039,43.6494,60.4733,43.6494,3.3149,40.8705,0.0,,54.3792,1.87,52.8815,0.4375,42.1926,-52.8701,53.5612
1998-05-07,8.0,9513014.5619,1106.6765,19.2897,23.4653,0.4965,90.0,50.0,40.0,56.0585,53.1015,50.1445,0.6,33.0519,10.8865,54.8068,9.2437,53.2784,16.6309,195.6781,-0.4419,0.3225,-0.8719,-0.2702,53.2624,0.0,52.6804,1.0825,1.2389,-0.1563,0.4965,0.188,0.3085,25.6377,4.4764,59.4059,53.13,53.44,18.3341,7.6489,1.25,3.8685,11144422.0,22.0688,9.2071,0.9309,2.3697,1.0237,55.4433,50.6906,53.1015,22.4939,44.2165,22.4939,26.6667,14.443,20.7175,,54.335,1.25,53.0736,0.425,41.9626,-41.5408,53.6527
1998-05-08,7.8889,9483592.1554,-11330.1382,18.5838,22.7868,0.4839,85.0,45.0,40.0,56.0778,53.164,50.2502,0.0,4.1761,7.3548,54.6561,5.1716,53.2757,16.6032,209.6482,0.3897,0.7078,-0.9643,-0.4947,53.3737,1.0,52.6856,0.9559,1.1823,-0.2264,0.4839,0.2509,0.233,25.9138,4.5836,57.0203,53.13,53.44,19.0019,7.8865,1.25,3.9025,10721192.0,21.0745,8.7467,0.9067,2.4038,1.024,53.6774,50.8724,53.164,16.63,27.5911,16.63,19.9085,6.9058,0.0,,54.0953,1.87,53.2861,0.4107,46.1192,-52.8701,53.6669
1998-05-11,7.8519,9561827.0389,9505.004,17.7116,22.0053,0.7281,80.0,40.0,40.0,56.0377,53.2485,50.4593,-0.1534,-34.0352,6.1683,54.4746,1.1392,53.2495,16.617,225.7136,-0.324,1.1836,-0.9999,-0.7159,53.461,0.0,52.6892,0.8258,1.111,-0.2851,0.7281,0.3311,0.397,26.1847,4.6916,58.7304,53.13,53.44,19.7819,8.1222,1.69,3.8786,10574614.0,20.2378,8.3094,1.3643,3.2937,1.0329,53.0841,51.0487,53.2485,23.8584,20.9941,23.8584,25.0,6.9058,0.0,,53.8268,1.63,53.4655,0.3947,45.3334,-56.6465,53.6512
1998-05-12,7.8711,9749057.0389,76737.5618,16.8487,21.2457,0.8403,75.0,35.0,40.0,56.0424,53.255,50.4676,0.0798,-42.6281,6.7325,54.3362,0.455,53.2381,16.589,242.4724,-2.3532,0.7301,-0.9539,-0.8868,53.5501,0.0,52.6912,0.7249,1.0338,-0.3089,0.8403,0.4146,0.4256,26.4542,4.8004,54.0808,53.13,53.44,19.6036,7.9661,0.13,3.8291,10761844.0,19.4261,7.8939,1.579,0.2453,1.0025,53.3663,51.2198,53.255,30.4933,23.6606,30.4933,46.5714,3.9861,11.9583,,53.6352,1.63,53.5978,0.3776,49.7805,-54.6828,53.64
1998-05-13,7.917,9771538.3272,104418.7852,16.2962,20.6577,0.8041,70.0,30.0,40.0,56.0485,53.333,50.6175,0.1902,1.5115,8.1193,54.2683,5.7973,53.2573,16.5379,261.7985,-2.2019,-0.8648,-0.8007,-0.9898,53.6181,0.0,52.7,0.6623,0.9595,-0.2972,0.8041,0.498,0.3061,26.724,4.91,57.0435,53.13,53.44,18.8094,7.5678,1.56,3.769,10908422.0,21.1245,8.4992,1.5138,3.0069,1.0301,54.0597,51.3857,53.333,47.3723,33.908,47.3723,70.5455,17.7698,41.351,,53.5552,1.63,53.7215,0.3605,50.4659,-50.0,53.6576
1998-05-14,7.7407,9725108.3272,91477.1234,15.686,19.9366,0.6538,65.0,25.0,40.0,55.9774,53.383,50.7886,-0.8333,-46.1205,1.9914,53.9893,4.0923,53.1614,16.6946,283.8003,-0.5203,-1.1207,-0.518,-0.9711,53.6361,0.0,52.6962,0.5108,0.8697,-0.359,0.6538,0.5605,0.0934,26.9793,5.0204,58.3708,53.13,53.44,18.7285,7.4394,1.0,3.8056,10861992.0,20.3268,8.0742,1.232,1.9512,1.0195,50.9957,51.5,53.383,48.1299,41.9985,48.1299,27.2727,17.7698,0.0,,53.1784,1.5,53.8192,0.3414,49.8625,-67.9758,53.5544
1998-05-15,7.8341,9766044.6159,90891.8879,14.9298,19.1634,0.6597,60.0,20.0,40.0,55.9625,53.4205,50.8785,0.2577,-60.4004,4.9922,53.8594,0.5631,53.1346,17.0754,292.6456,-0.1045,-1.0716,-0.3803,-0.9229,53.6223,0.0,52.6975,0.4365,0.7831,-0.3466,0.6597,0.6008,0.0589,27.2383,5.1314,55.9983,53.13,53.44,19.5519,7.7574,0.75,3.7557,10975444.0,19.3329,7.6705,1.2429,1.4387,1.0144,52.4961,56.75,53.4205,50.0966,48.5329,50.0966,52.4715,30.1069,48.9695,,53.0325,1.94,53.8703,0.3222,55.5877,-58.4592,53.5065
1998-05-18,7.7363,9709854.8559,64511.0144,14.1994,18.541,0.4821,55.0,15.0,40.0,55.9319,53.444,50.9561,-0.52,-67.1001,1.563,53.6244,0.321,53.0475,17.3089,-44.2144,0.5366,-1.053,0.0137,-0.6973,53.6536,1.0,52.6947,0.3207,0.6906,-0.3699,0.4821,0.6188,-0.1368,27.4881,5.2432,56.6423,53.13,53.44,18.8035,7.3695,0.47,3.7567,10911592.0,18.9247,7.417,0.9081,0.9082,1.0091,50.7815,56.6981,53.444,35.7069,44.6444,35.7069,27.3764,16.3232,0.0,,52.7425,1.5,53.8597,0.3019,49.2012,-68.429,53.3922
1998-05-19,7.9259,9768522.7026,66521.2434,13.5477,18.1715,0.2728,50.0,10.0,40.0,55.9483,53.4845,51.0207,0.635,-28.4706,7.7162,53.6516,1.1653,53.0906,17.328,-20.5154,0.9495,-0.6275,0.4144,-0.3505,53.6739,1.0,52.7007,0.3284,0.6181,-0.2898,0.2728,0.6024,-0.3295,27.7482,5.3558,56.9213,53.13,53.44,18.0614,7.0011,0.81,3.6264,11003977.0,18.4873,7.1662,0.5131,1.5373,1.0154,53.8581,56.6467,53.4845,51.7781,45.8605,51.7781,75.4864,47.6071,93.8519,,52.8392,1.53,53.8025,0.2834,54.3762,-49.0937,53.3975
1998-05-20,7.9082,9810540.2912,74665.4567,13.0187,17.5255,0.029,45.0,5.0,40.0,55.9579,53.5035,51.0491,0.0743,-28.0047,7.0558,53.6507,2.9677,53.1181,17.2749,-1.1677,0.2021,-0.2742,0.6925,-0.0204,53.6536,0.0,52.7045,0.3211,0.5587,-0.2377,0.029,0.5504,-0.5214,28.0045,5.469,52.9934,53.13,53.44,17.242,6.651,0.38,3.6168,10859799.0,18.2967,7.0578,0.0546,0.717,1.0072,53.5279,56.5959,53.5035,59.151,48.8787,59.151,74.5902,61.0398,89.2675,,52.8899,1.75,53.7324,0.2661,53.2458,-50.9063,53.3876
1998-05-21,7.9082,9839913.4981,80555.432,12.5161,16.9745,-0.1012,40.0,0.0,40.0,55.5753,53.666,51.7567,0.2874,-43.495,7.0558,53.6474,2.9677,53.1431,17.2362,14.3971,-0.0689,-0.5588,0.8607,0.2486,53.6064,0.0,52.7229,0.3117,0.5093,-0.1976,-0.1012,0.4854,-0.5866,28.2583,5.5829,53.599,54.175,54.125,16.8421,6.3185,3.25,3.5174,10859799.0,17.8724,6.705,-0.19,6.4831,1.0648,53.5279,56.5455,53.666,74.8889,61.9393,74.8889,74.5902,90.7956,89.2675,,52.9337,0.87,53.6543,0.25,51.3828,-64.1905,53.3758
1998-05-22,7.8711,9778491.4981,56098.3826,12.1833,16.7413,-0.1835,35.0,60.0,-25.0,55.5645,53.641,51.7175,0.25,-31.3112,5.5619,53.597,5.8592,53.1418,17.2391,31.6792,0.4593,-0.5234,0.9731,0.5252,53.5735,0.0,52.7257,0.2809,0.4636,-0.1827,-0.1835,0.3841,-0.5676,28.507,5.6976,44.3473,54.175,54.125,16.3825,6.0025,-0.5,3.4514,10736955.0,18.4217,6.7497,-0.3441,-0.9323,0.9907,52.7809,56.4956,53.641,67.5521,67.1973,67.5521,53.4759,81.1744,64.9882,,52.9068,1.0,53.5399,0.2345,48.2149,-68.9524,53.3248
1998-05-26,7.8519,9511291.4981,-44024.8088,12.0066,16.5895,-0.3003,30.0,55.0,-25.0,55.3775,53.541,51.7045,-0.5,-23.9851,4.7616,53.5279,8.6492,53.1283,17.29,47.6929,0.743,-0.3437,0.9989,0.7395,53.5265,0.0,52.7315,0.2432,0.4196,-0.1764,-0.3003,0.2574,-0.5577,28.7519,5.8128,40.9564,54.175,54.125,15.7056,5.7024,-2.0,3.4284,10336155.0,18.6797,6.7822,-0.5628,-3.6364,0.9636,52.3808,56.4463,53.541,55.1887,65.8766,55.1887,37.5,51.4186,0.0,,52.8531,1.5,53.429,0.2194,50.5066,-71.4286,53.2637
1998-05-27,7.6578,9053952.1722,-226499.099,11.4425,16.1253,-0.4279,25.0,50.0,-25.0,55.3265,53.394,51.4615,-0.736,-123.3089,-3.0353,53.229,0.7255,52.9913,17.3644,58.3518,1.2351,0.0496,0.973,0.8513,53.4237,1.0,52.6992,0.1063,0.3569,-0.2506,-0.4279,0.1205,-0.5485,28.9813,5.9287,37.1904,53.91,54.125,18.0227,6.5373,-2.94,3.5117,9845755.0,17.763,6.4431,-0.8022,-5.3817,0.9462,48.4824,56.3974,53.394,31.0887,51.2765,31.0887,2.2901,21.6627,0.0,,52.4718,1.78,53.3232,0.2027,43.5891,-96.381,53.0874
1998-05-28,7.7778,9339127.5055,-189819.2391,11.0551,15.7584,-0.4623,20.0,100.0,-80.0,55.3336,53.3815,51.4294,0.1667,-117.7639,1.7252,53.1172,3.6933,52.9446,17.4754,61.2867,0.5379,0.696,0.9599,0.877,53.2674,1.0,52.6981,0.0625,0.298,-0.2355,-0.4623,-0.0035,-0.4588,29.2165,6.0451,34.8709,53.91,54.0,18.3276,6.5904,-0.25,3.4275,10273518.0,17.0221,6.121,-0.8668,-0.4739,0.9953,50.8626,56.349,53.3815,27.1522,37.8099,27.1522,41.6667,15.7251,47.1752,,52.3734,1.5,53.2225,0.1864,50.3408,-77.2727,53.0023
1998-05-29,7.6667,9330467.0055,-160313.161,10.7616,15.5552,-0.5292,15.0,100.0,-85.0,55.2887,53.2565,51.2243,-0.5208,-143.3748,-2.6583,52.8841,5.1851,52.8308,17.7236,52.4445,-0.6874,0.5026,0.9916,0.7928,53.1276,1.0,52.6703,-0.0323,0.232,-0.2643,-0.5292,-0.1356,-0.3936,29.4418,6.1621,30.3227,53.91,53.905,18.12,6.4509,-2.5,3.4424,10065666.0,16.3335,5.8149,-0.9931,-4.6083,0.9539,48.6709,56.2471,53.2565,21.8623,26.7011,21.8623,21.6301,17.1869,4.3855,,52.1031,1.44,53.1109,0.1693,47.1547,-87.8735,52.8469
1998-06-01,7.5185,9059000.0055,-220044.4326,10.6056,15.5405,-0.7772,10.0,100.0,-90.0,55.1882,53.044,50.8998,-0.7246,-175.3169,-8.2097,52.5015,7.6421,52.6326,18.0371,14.3194,-1.0169,0.1671,0.86,0.2473,52.9656,1.0,52.5568,-0.186,0.1484,-0.3344,-0.7772,-0.2755,-0.5017,29.6549,6.2796,26.6326,53.44,53.75,18.2903,6.4384,-4.25,3.4707,9794199.0,15.6932,5.5242,-1.4579,-7.7273,0.9227,45.8952,56.0915,53.044,21.0989,23.3711,21.0989,0.0,17.1869,0.0,,51.6281,1.38,52.9982,0.1504,39.4155,-100.0,52.6082
