date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2005-12-22,35.1762,49878110.2572,2169936.4599,42.3133,50.4445,0.6951,35.0,100.0,65.0,36.3768,34.1005,31.8242,0.3286,211.1051,47.0971,36.1744,32.9364,34.053,20.7267,,0.1524,1.7652,,,,0.0,34.0646,1.502,0.0313,1.4707,0.6951,0.2299,0.4652,1.3968,12.13,70.2026,34.59,34.215,19.7769,4.0769,3.79,2.8098,84295444.0,39.2026,8.0815,2.0524,11.4709,1.1147,73.5485,31.6123,34.1005,90.6824,89.7698,93.4718,90.6824,100.0,100.0,,35.7963,0.7,33.8648,0.9019,69.5761,-3.8801,34.5673
2005-12-23,36.0357,50637836.7768,2199561.1984,42.0993,50.2109,0.8512,30.0,100.0,70.0,37.0399,34.3445,31.6491,0.7874,210.7528,51.1315,36.6394,38.033,34.4032,20.493,,1.0502,2.4378,,,,0.0,34.4349,1.6186,0.1183,1.5003,0.8512,0.3722,0.4791,1.4518,12.386,72.4799,35.04,34.69,18.5725,3.8731,4.88,2.7739,85617160.0,41.3706,8.6274,2.5018,14.8554,1.1486,75.5657,31.7755,34.3445,91.0877,90.4091,93.2161,91.0877,100.0,100.0,,36.4012,1.27,34.011,0.8849,72.7788,-4.0785,34.913
2005-12-27,35.7779,49775718.6768,1737409.9961,42.0916,49.9641,1.0471,25.0,100.0,75.0,37.5249,34.547,31.5691,-0.3313,186.7008,47.5775,36.9809,41.944,34.6944,20.424,145.4785,1.8549,1.113,-0.1819,0.5667,34.0276,1.0,34.6723,1.6699,0.1357,1.5342,1.0471,0.5171,0.53,1.5077,12.6368,72.2586,35.04,35.09,17.1846,3.6794,4.05,2.8678,84339948.0,42.0155,8.996,3.0666,12.1221,1.1212,73.7887,32.0244,34.547,86.2181,89.3294,71.9665,86.2181,69.595,89.865,,36.811,1.6,34.1815,0.8708,64.3172,-18.0593,35.2097
2005-12-28,35.7683,49971012.0102,1452540.5652,41.6162,49.5298,1.1754,20.0,95.0,75.0,37.9056,34.7745,31.6434,-0.3056,134.0709,47.4423,37.263,32.5851,34.9568,20.6039,235.1925,1.6259,0.4153,-0.9842,-0.8211,34.136,1.0,34.9531,1.6903,0.1249,1.5654,1.1754,0.5616,0.6138,1.5646,12.8849,72.6254,35.04,35.09,19.6266,4.3455,4.55,2.9655,83461128.0,38.5997,8.5462,3.4253,13.8298,1.1383,73.7212,32.3632,34.7745,75.4259,84.2439,61.0951,75.4259,33.5518,67.7156,,37.1272,1.8,34.3869,0.8583,61.7684,-18.1941,35.4861
2005-12-29,35.7015,49716588.5102,1123000.9967,41.1647,49.2372,1.2697,15.0,90.0,75.0,38.2408,34.964,31.6872,-0.0921,123.0466,46.4539,37.483,32.5851,35.1876,20.7133,244.496,1.8997,0.6033,-0.9427,-0.9026,34.2399,1.0,35.1551,1.6814,0.0928,1.5886,1.2697,0.5506,0.7192,1.6224,13.1298,71.4173,35.04,35.09,18.9422,4.1282,3.79,2.9241,82952281.0,37.2536,8.1189,3.6781,11.2831,1.1128,73.2269,32.6851,34.964,58.3675,73.3372,42.0408,58.3675,0.0,34.3823,,37.3502,0.76,34.6241,0.8461,59.4111,-19.1375,35.7343
2005-12-30,35.4722,49562164.8435,836963.5523,40.5854,48.8842,1.4154,10.0,85.0,75.0,38.4995,35.107,31.7145,-0.6212,94.9591,42.9942,37.6185,29.578,35.3735,20.5462,241.8084,2.0035,-0.1002,-0.9573,-0.8814,34.3346,1.0,35.2707,1.6362,0.038,1.5981,1.4154,0.5727,0.8428,1.6811,13.3699,69.0944,35.04,35.09,19.6208,4.1918,2.86,2.8847,82489010.0,36.1027,7.713,4.0791,8.3431,1.0834,71.4971,32.9908,35.107,45.1269,59.6401,32.2449,45.1269,0.0,11.1839,,37.4529,0.66,34.8936,0.833,54.9462,-22.372,35.9415
2006-01-03,35.7683,49125268.7456,504848.2436,40.2402,47.8341,1.5717,5.0,80.0,75.0,38.7825,35.2655,31.7485,0.1748,95.0066,44.7682,37.7814,33.6827,35.5713,20.3445,152.8892,1.9787,-0.545,-0.3072,0.4557,34.4449,1.0,35.4118,1.6068,0.0069,1.5999,1.5717,0.5864,0.9852,1.7408,13.6107,74.8917,35.04,35.09,18.3293,3.9822,3.17,2.9087,85205364.0,36.9484,8.0273,4.5072,9.2474,1.0925,72.3841,33.2813,35.2655,39.7279,47.7408,44.898,39.7279,38.7056,12.9019,,37.6,1.43,35.19,0.8195,51.4625,-18.1941,36.1647
2006-01-04,37.4397,49303543.6766,379811.4369,40.4727,47.2709,1.7916,0.0,100.0,100.0,39.2544,35.608,31.9616,0.5172,140.3546,53.3877,38.2292,44.8894,35.9169,20.1972,159.6258,1.7537,-1.6431,-0.4167,0.3481,34.5991,1.0,36.2934,1.7051,0.0842,1.6209,1.7916,0.6407,1.1509,1.8014,13.8666,85.9054,36.225,36.32,15.9023,3.7831,6.85,3.0417,90375337.0,41.8082,9.9459,5.1022,21.1747,1.2117,76.6939,33.5572,35.608,48.0672,44.3074,67.0588,48.0672,100.0,46.2352,,38.1575,3.15,35.5144,0.8103,52.2391,-16.3551,36.5394
2006-01-05,37.9268,50155822.6766,565311.3854,40.6935,46.7919,1.9293,0.0,95.0,95.0,39.8496,35.9125,31.9754,0.6625,133.0311,55.5173,38.6971,44.8894,36.2781,20.1224,162.0211,0.8874,-1.9831,-0.4543,0.3087,34.8381,1.0,37.0387,1.8033,0.1459,1.6574,1.9293,0.6241,1.3052,1.863,14.1251,85.429,36.48,36.825,15.3587,3.5939,6.09,2.9532,91227616.0,40.3789,9.4486,5.4567,18.1142,1.1811,77.7587,33.9798,35.9125,62.7411,50.1788,76.2667,62.7411,100.0,79.5685,,38.7287,0.8,35.8523,0.8049,52.9957,-11.7881,36.93
2006-01-06,37.2487,50245267.8677,618265.6173,40.4794,46.125,2.0072,20.0,90.0,70.0,40.2124,36.165,32.1176,-0.4522,103.6826,45.7586,38.9605,36.4121,36.5374,20.2873,164.777,0.3679,-1.1291,-0.4966,0.2626,35.116,1.0,37.3293,1.8031,0.1166,1.6865,2.0072,0.5562,1.451,1.9256,14.3738,81.4719,36.48,36.825,17.5808,4.1842,5.05,3.0579,90291423.0,37.7152,8.9762,5.6395,14.8748,1.1487,72.8793,34.377,36.165,66.8863,59.2316,57.3333,66.8863,22.0743,74.0248,,38.9928,1.57,36.1974,0.7996,56.4229,-21.1921,37.2241
2006-01-09,36.8762,49996022.8151,504417.503,40.2761,45.4448,2.0883,15.0,85.0,70.0,40.4221,36.4125,32.4029,-0.5,85.7913,40.6553,39.1057,36.4121,36.7347,20.7815,169.5909,0.051,-0.1629,-0.5677,0.1807,35.4088,1.0,37.5097,1.7513,0.0518,1.6995,2.0883,0.4999,1.5884,1.989,14.6162,82.3992,36.48,36.825,17.2004,3.975,4.95,2.9991,89699466.0,36.8993,8.5274,5.8357,14.7059,1.1471,70.3276,34.7504,36.4125,60.1778,63.2684,46.9333,60.1778,0.0,40.6914,,39.0877,0.5,36.5354,0.7927,53.5863,-26.3576,37.457
2006-01-10,36.1026,49796356.2578,348456.8695,39.5047,44.5095,2.0604,10.0,80.0,70.0,40.4848,36.6085,32.7322,-0.6183,55.0124,30.6544,39.0731,24.8493,36.8362,21.6759,174.5163,0.1709,1.6168,-0.6363,0.0956,35.6502,1.0,37.5352,1.6261,-0.0587,1.6848,2.0604,0.3594,1.701,2.0533,14.848,80.1849,36.48,36.825,20.9601,4.8763,3.92,3.0835,89186597.0,34.8215,8.101,5.7361,11.5702,1.1157,65.3272,35.1013,36.6085,38.9222,55.3288,12.5,38.9222,0.0,7.3581,,38.9356,1.31,36.8452,0.7817,52.51,-37.0861,37.5891
2006-01-11,33.2373,47433060.2578,-498980.9232,37.6335,42.8752,1.8712,5.0,75.0,70.0,40.4083,36.6605,32.9127,-0.9524,-38.2698,2.2974,38.4907,2.0793,36.6423,23.0503,182.4715,1.2347,2.5355,-0.7369,-0.0431,35.7912,1.0,37.5006,1.2702,-0.3317,1.6019,1.8712,0.0929,1.7783,2.1183,15.0475,72.5132,36.48,36.825,29.236,7.3824,1.04,3.6345,86574533.0,30.4776,7.696,5.2066,3.0806,1.0308,51.1487,40.6,36.6605,20.7993,39.9664,2.9644,20.7993,0.0,0.0,,38.0148,3.15,37.0958,0.7592,42.4859,-76.8212,37.4169
2006-01-12,33.4188,51196353.5507,397113.3842,36.1864,41.4879,1.5413,100.0,70.0,-30.0,40.2472,36.7475,33.2478,0.8326,-99.8366,3.6909,38.0149,8.693,36.4849,24.538,189.0616,2.1237,0.0562,-0.8096,-0.1575,35.8441,1.0,37.4466,0.992,-0.4879,1.4799,1.5413,-0.2671,1.8085,2.1839,15.247,62.8529,36.625,36.78,32.9938,8.7033,1.74,3.7755,91960324.0,27.7163,7.3112,4.2766,5.2331,1.0523,51.8454,40.5405,36.7475,15.1795,24.967,30.0741,15.1795,3.2063,1.0688,,37.2963,2.39,37.2905,0.729,48.1958,-73.4293,37.2578
2006-01-13,32.521,50608642.6739,540597.2869,34.7869,40.1913,1.2406,95.0,65.0,-30.0,40.1852,36.773,33.3608,-0.4502,-112.4253,-3.4785,37.4275,8.1952,36.253,25.8054,200.3814,1.5197,-4.1267,-0.9091,-0.3483,35.8507,1.0,37.4206,0.6878,-0.6337,1.3215,1.2406,-0.5484,1.7891,2.2502,15.435,59.1663,36.67,36.78,30.4315,8.2682,0.51,3.9956,89991959.0,25.8215,7.0156,3.4407,1.5206,1.0152,48.2608,40.3889,36.773,17.1502,17.7097,18.4122,17.1502,0.0,1.0688,,36.4556,2.11,37.4166,0.6908,45.1057,-85.733,37.0009
2006-01-17,28.6529,45524152.2287,-1067642.3752,34.3875,39.6825,0.7717,100.0,60.0,-40.0,40.917,36.5915,32.266,-0.9033,-227.5811,-26.5201,36.1813,26.7986,35.6575,27.5912,206.6615,0.1077,-6.302,-0.9492,-0.4487,35.7452,1.0,37.1513,0.1185,-0.9624,1.0809,0.7717,-0.9285,1.7002,2.3168,15.5806,50.4447,34.855,35.11,38.1755,11.5448,-3.63,5.0466,83688474.0,22.0389,6.6648,2.1493,-10.7939,0.8921,36.74,40.2403,36.5915,17.5556,16.6284,4.1804,17.5556,0.0,1.0688,,34.7133,4.43,37.443,0.6367,34.9792,-96.5392,36.3558
2006-01-18,29.6079,49611979.8076,-327827.7914,34.1582,39.2742,0.3424,100.0,55.0,-45.0,41.3211,36.384,31.4469,0.8333,-212.8598,-19.1287,35.2865,29.8014,35.2139,28.1077,221.5332,-1.4222,-9.2345,-0.9982,-0.6631,35.6227,1.0,36.8722,-0.2491,-1.064,0.8149,0.3424,-1.1968,1.5392,2.3839,15.7348,40.1857,34.855,34.74,37.755,11.7075,-4.15,5.0073,88443702.0,20.4185,6.3316,0.9563,-11.8065,0.8819,40.4356,39.9217,36.384,15.4531,16.7196,23.7668,15.4531,24.4659,8.1553,,33.5501,2.28,37.3788,0.5746,40.5097,-81.9113,35.8233
2006-01-19,29.0253,49853887.4918,81596.7826,33.9102,38.6256,-0.0859,95.0,50.0,-45.0,41.7148,36.141,30.5672,-0.2158,-176.7478,-22.0527,34.4045,29.1983,34.7545,29.4159,232.0632,-4.1952,-8.9143,-0.9924,-0.7887,35.4741,1.0,36.5195,-0.5829,-1.1182,0.5353,-0.0859,-1.4011,1.3152,2.4514,15.8814,36.8663,34.855,34.74,35.4674,11.1221,-4.86,5.1651,86145579.0,19.4364,6.095,-0.2408,-13.7872,0.8621,38.9737,39.48,36.141,17.012,16.6736,23.0887,17.012,14.7874,13.0844,,32.4511,1.9,37.2136,0.5064,41.7575,-87.116,35.2524
2006-01-20,27.927,49350440.587,81483.1129,33.8278,38.3173,-0.5962,100.0,45.0,-55.0,42.1685,35.837,29.5055,-0.619,-169.3038,-27.271,33.4375,32.2629,34.2293,31.3508,241.9554,-5.6728,-4.1254,-0.9565,-0.8826,35.3023,1.0,36.0149,-0.9295,-1.1719,0.2424,-0.5962,-1.6222,1.026,2.5192,16.015,36.6383,34.475,34.6,35.8003,11.306,-6.08,5.4059,84031102.0,18.3348,5.7903,-1.6797,-17.214,0.8279,36.3645,39.056,35.837,18.7466,17.0706,9.3842,18.7466,0.0,13.0844,,31.2704,1.79,36.9174,0.4321,41.8761,-94.6667,34.5952
2006-01-23,28.0989,48781218.187,-107087.1622,33.7496,38.0315,-1.2639,95.0,40.0,-55.0,42.3912,35.4825,28.5738,-0.0778,-135.7954,-25.8825,32.6405,32.2629,33.7713,33.4942,247.1873,-5.3885,-3.5645,-0.926,-0.9218,35.1244,1.0,35.3822,-1.1762,-1.1348,-0.0413,-1.2639,-1.9174,0.6535,2.5874,16.149,35.5093,34.475,34.6,34.7577,10.7407,-7.09,5.2571,85454158.0,17.8008,5.5008,-3.5756,-19.4193,0.8058,37.0587,38.5332,35.4825,16.3462,17.3682,16.5657,16.3462,17.0529,10.6134,,30.373,0.9,36.4941,0.3556,45.3415,-93.1667,33.984
2006-01-24,29.627,49610599.5591,89399.722,33.1179,37.6086,-1.8912,90.0,35.0,-55.0,42.3343,35.192,28.0497,0.6512,-94.0689,-14.2226,32.2491,21.1163,33.5093,34.106,255.6076,-6.9741,-3.9277,-0.8607,-0.9686,34.9674,1.0,35.1059,-1.2284,-0.9496,-0.2787,-1.8912,-2.1056,0.2145,2.6559,16.2977,36.7616,34.475,34.6,32.4889,10.2037,-5.81,5.0671,87193836.0,21.1602,6.6457,-5.3648,-15.7752,0.8422,42.8887,38.0366,35.192,36.7568,23.9498,84.3206,36.7568,100.0,39.0176,,30.0805,2.05,35.9792,0.2832,45.2803,-79.8333,33.559
2006-01-25,29.6079,48843568.4276,-82401.8874,32.5027,37.2971,-2.4567,85.0,30.0,-55.0,42.1209,34.8555,27.5901,-0.1974,-77.1721,-14.3271,31.9139,20.8144,33.2703,33.746,270.509,-7.2954,4.0666,-0.7008,-1.0,34.8668,1.0,34.7556,-1.2568,-0.7825,-0.4744,-2.4567,-2.1902,-0.2664,2.7249,16.4448,37.6014,34.475,34.6,31.6819,9.6935,-6.73,4.9394,84951745.0,20.7653,6.3534,-6.9891,-17.8373,0.8216,42.8365,37.5647,34.8555,61.1201,38.0744,82.4742,61.1201,99.1998,72.0842,,29.8648,0.76,35.3863,0.2153,45.2618,-80.0,33.1598
2006-01-26,28.8916,48338957.0276,-305751.4561,32.104,36.8601,-2.9649,80.0,25.0,-55.0,41.9214,34.495,27.0686,-0.64,-79.7694,-18.2549,31.4952,24.5275,32.9826,32.7857,285.2728,-5.2487,5.7842,-0.4959,-0.9647,34.7875,1.0,34.345,-1.3247,-0.6802,-0.6444,-2.9649,-2.1978,-0.7671,2.7942,16.5828,34.9401,34.475,34.6,32.8495,9.9588,-7.21,5.0154,84110726.0,19.9091,6.0358,-8.4804,-19.2472,0.8075,40.8725,37.1165,34.495,74.4986,57.4585,56.701,74.4986,69.0976,89.4325,,29.5227,1.25,34.7514,0.1505,51.0648,-86.25,32.7212
2006-01-27,27.5927,47812087.9328,-536966.3137,32.1049,36.6348,-3.4628,100.0,20.0,-80.0,41.7452,34.067,26.3888,-0.6895,-94.9534,-24.8329,30.8944,32.1217,32.5929,31.4708,299.8503,-4.8448,6.2776,-0.2613,-0.8673,34.6995,1.0,33.7619,-1.4712,-0.6614,-0.8098,-3.4628,-2.173,-1.2897,2.8637,16.7059,34.7609,34.3,34.45,36.2948,11.1609,-8.56,5.3264,82720377.0,18.6466,5.734,-9.9743,-22.8571,0.7714,37.5836,36.6907,34.067,52.5184,62.7124,18.3801,52.5184,9.0019,59.0998,,28.9189,1.95,34.0852,0.0858,43.2479,-95.2033,32.1874
2006-01-30,27.6978,46915185.3564,-868117.1831,32.1057,36.3455,-3.703,95.0,15.0,-80.0,41.4706,33.648,25.8254,0.3176,-85.4618,-23.9835,30.4044,32.1217,32.2507,29.9624,-40.9945,-2.7731,9.3404,0.0699,-0.656,34.6138,1.0,33.2714,-1.5605,-0.6005,-0.9599,-3.703,-1.9161,-1.7869,2.9336,16.8288,32.3605,34.3,34.45,35.2686,10.6028,-8.38,5.1875,85179626.0,18.1194,5.4473,-10.7415,-22.4184,0.7758,38.0083,36.1872,33.648,32.296,53.1043,21.8069,32.296,8.0057,28.7017,,28.4833,0.85,33.3955,0.0232,41.1192,-94.3089,31.7048
2006-01-31,28.0225,46219964.8706,-1145874.7676,31.7655,36.0028,-3.8981,90.0,10.0,-80.0,41.1229,33.258,25.3931,0.1214,-69.5878,-21.298,30.0522,25.301,31.9735,28.5135,-26.4804,-0.1495,6.7,0.3176,-0.4459,34.4903,1.0,32.913,-1.5855,-0.5005,-1.085,-3.8981,-1.64,-2.2581,3.0037,16.9539,34.3836,34.3,34.45,33.6093,10.0727,-7.8,5.1113,86494908.0,20.0364,6.0049,-11.3985,-21.0016,0.79,39.351,35.714,33.258,24.1952,36.3365,32.3988,24.1952,33.6465,16.8847,,28.2462,1.41,32.73,-0.0357,39.9754,-91.5447,31.2945
2006-02-01,28.0607,47582131.3903,-721915.817,31.5969,36.0348,-4.0007,85.0,5.0,-80.0,40.6455,32.8545,25.0635,0.2205,-72.1348,-20.9736,29.7647,28.3951,31.7265,27.4342,-13.2141,1.0553,1.6491,0.5267,-0.2286,34.3138,1.0,32.5655,-1.5838,-0.3991,-1.1848,-4.0007,-1.3077,-2.693,3.074,17.0782,28.6118,34.3,34.45,34.3933,10.2291,-8.07,5.0652,88684720.0,19.1808,5.7047,-11.7975,-21.5487,0.7845,39.5132,35.2692,32.8545,30.2719,28.921,36.6102,30.2719,58.6705,33.4409,,28.0941,1.27,32.1147,-0.0901,45.4286,-91.2195,30.9252
2006-02-02,28.6624,48987635.9903,-35643.3448,31.1999,35.9467,-3.7029,80.0,0.0,-80.0,39.7039,32.395,25.0861,0.525,-56.1594,-15.8362,29.6402,23.657,31.563,26.7635,-1.0016,0.5072,-2.4799,0.6946,-0.0175,34.0622,1.0,32.2243,-1.5142,-0.2636,-1.2507,-3.7029,-0.6647,-3.0382,3.1447,17.2075,21.3917,34.3,34.005,32.992,9.7176,-9.19,4.9109,90741556.0,20.3685,5.9994,-11.0159,-23.4439,0.7656,42.0819,34.851,32.395,50.0172,34.8281,81.0427,50.0172,100.0,64.1057,,28.1639,1.2,31.5546,-0.1383,43.5331,-85.0131,30.6543
2006-02-03,28.2231,48842877.0767,202285.1345,30.8228,35.6511,-3.5196,75.0,5.0,-70.0,38.4676,31.887,25.3064,-0.5679,-56.0813,-18.4964,29.4581,23.657,31.3713,26.2794,10.0373,-0.9751,-3.3395,0.8195,0.1743,33.7113,1.0,31.8005,-1.4792,-0.1828,-1.2964,-3.5196,-0.2307,-3.2889,3.2156,17.3309,19.0143,33.945,34.005,32.0639,9.2317,-10.16,4.875,89675604.0,19.7955,5.6995,-10.5659,-25.5855,0.7441,40.7518,34.458,31.887,58.6351,46.3081,58.2524,58.6351,67.348,75.3395,,28.1312,0.81,31.0775,-0.1818,44.2113,-89.0447,30.3833
2006-02-06,27.9556,49098501.9998,362565.1575,30.6045,35.4403,-3.2983,70.0,0.0,-70.0,37.1978,31.4005,25.6032,0.0673,-63.7502,-20.1143,29.2592,26.4568,31.1712,25.7953,17.1722,-1.8085,-0.4603,0.8844,0.2952,33.3557,1.0,31.4123,-1.4571,-0.1286,-1.3285,-3.2983,0.1469,-3.4452,3.2868,17.4503,18.9237,33.75,33.59,32.7913,9.3101,-9.73,4.8532,88198660.0,19.0704,5.4145,-9.996,-24.9487,0.7505,39.9429,34.0885,31.4005,61.3184,56.6569,44.6602,61.3184,21.6731,63.0071,,28.0596,1.04,30.6941,-0.2214,49.6989,-90.8318,30.1341
2006-02-07,27.6978,48987755.5058,359936.2682,30.4076,34.9562,-2.996,65.0,0.0,-65.0,35.7617,30.92,26.0783,-0.4217,-70.6611,-21.6921,29.0474,26.6665,30.9644,25.2898,28.5996,-1.1914,1.8684,0.9593,0.4787,32.9354,1.0,31.0458,-1.4448,-0.093,-1.3518,-2.996,0.5092,-3.5051,3.3582,17.5658,18.7204,33.345,33.505,31.9563,8.8846,-9.61,4.7966,86885523.0,18.5011,5.1438,-9.1694,-24.8899,0.7511,39.154,33.7412,30.92,46.0159,55.3231,35.1351,46.0159,0.0,29.6737,,27.9576,0.83,30.3795,-0.2576,50.9472,-93.2757,29.9055
2006-02-08,28.6433,49267551.7058,415165.3982,29.6537,33.6436,-2.6735,60.0,0.0,-60.0,34.209,30.5295,26.85,0.5086,-32.4765,-13.0724,29.0532,15.3299,30.8716,24.8615,36.0477,-0.4602,2.3646,0.9878,0.5885,32.5572,1.0,30.9334,-1.3397,0.0096,-1.3494,-2.6735,0.7993,-3.4727,3.4299,17.6901,22.8328,31.94,33.05,29.9599,8.4404,-7.81,4.6998,89217158.0,21.9952,6.1966,-8.2518,-20.6614,0.7934,43.4638,33.4147,30.5295,47.938,51.7575,64.0187,47.938,100.0,40.5577,,28.1564,1.76,30.1246,-0.2878,52.5087,-82.2105,29.8169
2006-02-09,28.9871,50123955.7919,672509.0334,28.9375,32.562,-2.4562,55.0,0.0,-55.0,33.4214,30.307,27.1926,0.4301,-11.9218,-10.0877,29.1318,15.3299,30.8219,24.6065,43.0261,0.3894,1.646,0.9994,0.6823,32.1944,1.0,30.9,-1.2134,0.1088,-1.3222,-2.4562,0.9047,-3.3609,3.5018,17.8167,26.3052,31.94,31.86,28.9538,8.0184,-4.45,4.565,90405898.0,21.2566,5.8867,-7.6457,-12.7874,0.8721,44.9562,33.1078,30.307,59.9983,51.3174,80.8411,59.9983,100.0,66.6667,,28.4364,0.93,29.9325,-0.3115,58.9756,-71.2079,29.7998
2006-02-10,28.6529,49782174.9498,607900.3405,28.2484,31.5177,-2.1857,50.0,5.0,-45.0,32.3121,30.0575,27.8029,-0.6579,-1.0959,-12.4527,29.1436,15.1556,30.7436,24.5524,49.1559,0.5113,-0.2922,0.9974,0.7565,31.8231,1.0,30.8399,-1.1286,0.1549,-1.2835,-2.1857,1.0066,-3.1923,3.574,17.9385,29.5048,31.47,31.86,28.1408,7.6175,-4.99,4.514,89323592.0,20.7336,5.6124,-6.8794,-14.2612,0.8574,43.7737,32.8193,30.0575,69.7819,59.2394,64.486,69.7819,79.6195,93.2065,,28.596,0.76,29.7919,-0.3306,55.6975,-76.1236,29.7706
2006-02-13,29.7703,49339279.5498,385284.5806,26.9436,30.6655,-1.7806,45.0,0.0,-45.0,31.3487,29.9135,28.4783,0.0774,146.5565,-2.9261,29.3734,2.1513,30.7842,24.6524,55.1785,-0.039,-0.8078,0.9843,0.8209,31.4806,1.0,30.85,-0.9559,0.2621,-1.2179,-1.7806,1.1765,-2.957,3.6465,18.0708,34.9636,30.03,30.925,26.0163,7.2366,-2.88,4.4642,91538069.0,24.9205,6.9318,-5.6629,-8.4581,0.9154,48.537,32.5482,29.9135,72.8677,67.5493,73.2759,72.8677,100.0,93.2065,,29.049,2.1,29.7265,-0.3425,52.3697,-45.3333,29.8765
2006-02-14,31.3271,50891169.4625,752971.7801,25.7754,29.9668,-1.2163,40.0,0.0,-40.0,31.963,30.0535,28.144,0.8725,232.4162,8.448,29.8734,3.5795,30.9762,24.7707,62.0203,-0.3205,0.3459,0.9562,0.8831,31.1806,1.0,30.9213,-0.6796,0.4306,-1.1103,-1.2163,1.4314,-2.6477,3.7193,18.2181,44.435,30.845,30.6,24.4177,6.8748,2.8,4.294,93330562.0,26.2306,7.3852,-3.8978,9.3333,1.0933,54.224,28.3,30.0535,78.397,73.6822,97.4293,78.397,100.0,93.2065,,29.8587,1.73,29.7384,-0.3441,58.8018,-2.1739,30.1514
2006-02-15,32.2345,52003277.4625,1188789.8363,25.0877,29.4989,-0.6335,35.0,100.0,65.0,32.6657,30.191,27.7163,0.6486,253.7835,14.2607,30.4816,12.0221,31.2404,24.8412,70.6693,0.0833,2.1021,0.9013,0.9436,30.9446,1.0,31.0229,-0.3797,0.5845,-0.9642,-0.6335,1.6731,-2.3066,3.7926,18.3734,54.3812,31.32,31.25,22.8381,6.531,2.75,4.2385,95496246.0,29.0797,8.3159,-2.0425,8.871,1.0887,57.1304,28.346,30.191,87.0092,79.4247,90.3226,87.0092,100.0,100.0,,30.7796,1.85,29.796,-0.3354,61.6737,-7.6271,30.5035
2006-02-16,31.8811,51685023.8625,1157744.7287,24.4344,29.1311,-0.1269,30.0,95.0,65.0,33.1797,30.3405,27.5013,-0.4,198.5196,11.362,30.942,12.0221,31.4442,24.967,82.0933,0.9895,2.1795,0.7977,0.9905,30.7955,1.0,31.1199,-0.1699,0.6354,-0.8053,-0.1269,1.8028,-1.9297,3.8662,18.5235,59.1651,31.32,31.25,22.2644,6.2045,2.99,4.1761,94841018.0,28.3492,7.9001,-0.4112,9.8388,1.0984,55.681,28.4631,30.3405,89.7887,85.065,81.6143,89.7887,89.1488,96.3829,,31.4438,0.7,29.899,-0.3197,61.4637,-13.8983,30.8072
2006-02-17,31.6614,52148577.9191,1187289.4091,23.4723,28.6109,0.2508,25.0,90.0,65.0,33.5765,30.536,27.4955,0.3302,138.1179,9.5436,31.2993,5.1921,31.6066,25.3899,95.3468,1.1516,1.9294,0.6381,0.9956,30.6934,1.0,31.2564,-0.0219,0.6267,-0.6486,0.2508,1.7861,-1.5353,3.9403,18.6698,61.2564,31.32,31.25,24.567,6.7643,3.91,4.1547,93993833.0,27.2578,7.5051,0.8146,13.3721,1.1337,54.7718,28.5778,30.536,81.0566,85.9515,71.2329,81.0566,72.5536,87.2342,,31.9295,1.06,30.0382,-0.2995,64.1002,-17.7966,31.0748
2006-02-21,31.0406,52192654.1319,1105464.718,22.4105,27.7642,0.554,20.0,85.0,65.0,33.8,30.69,27.58,0.0,96.6539,4.4689,31.4906,2.2361,31.6917,26.2391,102.3422,1.7007,3.3184,0.5396,0.9769,30.6727,1.0,31.3124,0.0424,0.5528,-0.5104,0.554,1.6949,-1.1409,4.0146,18.8081,55.4623,31.32,31.25,26.1549,7.456,3.08,4.3874,91922251.0,25.0108,7.1299,1.8054,10.4691,1.1047,52.2344,28.6903,30.69,64.7422,78.5292,41.3793,64.7422,0.0,53.9008,,32.157,2.35,30.2039,-0.2779,61.5031,-28.8136,31.2618
2006-02-22,32.1294,51645994.6119,797557.0682,21.4072,26.955,0.9106,15.0,100.0,85.0,34.1858,30.821,27.4562,0.11,135.957,11.9954,31.8632,2.3448,31.8773,27.1728,108.6885,2.9403,3.1848,0.4433,0.9473,30.7178,1.0,31.4008,0.1833,0.5549,-0.3717,0.9106,1.6533,-0.7426,4.0893,18.9564,55.6482,31.32,31.3,24.5249,7.0832,2.62,4.2944,93630562.0,25.7026,7.4234,2.9689,8.4462,1.0845,55.9977,28.8005,30.821,63.5374,69.7787,78.0,63.5374,76.8655,49.8064,,32.6353,1.8,30.4132,-0.2526,62.7908,-11.0,31.5428
