date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Lower Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-04-01,8.801,19730183.5043,216354.6103,21.7371,16.3298,0.6327,70.0,5.0,65.0,23.137,21.7769,24.4971,0.76,19.8227,15.419,23.6513,21.1846,23.0571,26.0771,,0.0528,-1.5059,,,,0.0,22.7722,0.408,-0.1187,0.5267,0.6327,0.7905,-0.1578,1.0837,8.7726,77.0753,22.815,22.81,23.7216,2.1397,0.94,1.9408,29731250.0,36.4737,3.29,2.7662,4.1889,1.0419,57.7095,23.9807,23.137,36.8446,22.4027,36.8446,72.5664,23.7243,50.5029,,23.5248,0.5,23.3596,0.3501,47.5445,-27.2,23.357
1998-04-02,8.8688,19885366.8377,283204.004,21.7991,16.2946,0.5585,65.0,0.0,65.0,23.2335,22.0527,24.4143,0.6667,44.699,17.8866,23.6859,22.9765,23.105,26.146,,-0.319,-1.1924,,,,0.0,22.8098,0.4008,-0.1007,0.5015,0.5585,0.7747,-0.2163,1.1228,8.9204,81.3454,22.97,22.905,23.0753,2.0327,1.93,1.8806,30196800.0,36.8422,3.2455,2.4332,8.9228,1.0892,58.9433,23.9381,23.2335,66.8313,39.6003,66.8313,94.3396,57.0576,100.0,,23.5595,0.24,23.4273,0.3424,46.9712,-21.645,23.3973
1998-04-03,9.3619,20655468.6895,529838.0721,22.6891,16.9236,0.5553,100.0,0.0,100.0,23.377,22.1347,24.6193,0.8395,197.0123,32.8862,23.9508,39.5996,23.2731,26.6752,211.0461,-0.551,-1.0988,-0.5157,-0.9705,23.0222,1.0,22.9579,0.4952,-0.005,0.5002,0.5553,0.7476,-0.1923,1.1626,9.0799,82.2412,23.405,23.47,19.6876,1.9311,2.87,1.982,31330950.0,45.5027,4.4632,2.4067,13.0455,1.1305,66.4431,22.56,23.377,87.1927,63.6228,87.1927,94.6721,83.501,100.0,,23.924,1.44,23.4865,0.3399,62.117,-4.2484,23.5532
1998-04-06,9.2716,19764718.6895,299146.2753,23.6813,17.7566,0.5264,100.0,0.0,100.0,23.5115,22.3402,24.6828,-0.9118,205.107,28.3642,24.1324,42.5323,23.4023,27.1413,246.6481,-0.9961,-0.288,-0.9181,-0.9295,23.0209,1.0,23.0635,0.5443,0.0353,0.509,0.5264,0.7101,-0.1836,1.203,9.2354,82.7037,23.56,23.655,18.3486,1.8345,2.69,2.0393,30440200.0,45.5085,4.55,2.2703,12.2607,1.1226,64.1821,22.5844,23.5115,88.0948,80.7063,88.0948,75.2727,93.4154,80.2462,,24.1555,0.68,23.5355,0.3399,53.8022,-20.5438,23.6725
1998-04-07,9.1059,19386318.6895,57177.2424,24.1418,18.679,0.4835,95.0,0.0,95.0,23.5805,22.4201,24.7409,-0.24,107.5933,20.4541,24.2057,32.8919,23.4773,27.2914,249.8724,-0.8314,1.9682,-0.9389,-0.9072,23.0147,1.0,23.0943,0.5415,0.026,0.5155,0.4835,0.6618,-0.1783,1.2439,9.385,78.9949,23.56,23.78,21.9636,2.1828,1.38,2.0635,30061800.0,43.4937,4.3225,2.0784,6.05,1.0605,60.227,22.6389,23.5805,73.82,83.0358,73.82,51.5152,69.6907,28.8257,,24.2252,0.44,23.568,0.3398,51.7603,-36.6013,23.7371
1998-04-08,9.2452,19359034.6895,-55689.293,24.7098,19.3244,0.4509,90.0,5.0,85.0,23.6275,22.3909,24.8641,-0.28,130.7502,24.5686,24.3328,35.501,23.5805,26.937,249.5824,-0.0299,2.7694,-0.9372,-0.9094,23.0309,1.0,23.1218,0.5626,0.0377,0.525,0.4509,0.6113,-0.1604,1.2854,9.5367,73.2954,23.56,23.78,20.8589,2.0737,0.94,2.0326,30743900.0,43.8209,4.3564,1.9314,3.9797,1.0398,62.2843,22.6923,23.6275,62.227,74.7139,62.227,59.893,51.2066,44.5479,,24.372,0.5,23.5983,0.3406,57.43,-24.5098,23.8304
1998-04-09,9.1737,19425716.6895,-75582.3036,24.9829,19.8234,0.4075,85.0,0.0,85.0,23.7335,22.6312,24.8358,-0.28,88.0812,21.1804,24.4044,30.1735,23.6557,26.1285,203.1321,0.5924,2.8374,-0.3929,-0.928,23.1021,1.0,23.2045,0.5576,0.0261,0.5315,0.4075,0.5677,-0.1602,1.3274,9.6851,78.8662,23.81,23.905,22.6199,2.22,2.12,2.0219,30592350.0,42.1689,4.1386,1.74,9.5281,1.0953,60.5902,22.7447,23.7335,42.4932,59.5134,42.4932,16.0714,26.4055,5.8427,,24.4366,0.37,23.6347,0.341,55.1097,-33.452,23.9011
1998-04-13,9.1059,19210716.6895,-145258.3258,25.1785,20.3662,0.3565,80.0,0.0,80.0,23.787,22.7053,24.8687,-0.75,64.8764,17.9804,24.43,28.8932,23.7065,25.1018,202.4605,1.6176,2.1338,-0.382,-0.9236,23.1873,1.0,23.2341,0.533,0.0012,0.5318,0.3565,0.52,-0.1635,1.3699,9.8301,74.9092,23.81,23.935,22.6796,2.169,1.07,1.9847,30162350.0,41.1107,3.9316,1.516,4.628,1.0463,58.9902,22.796,23.787,27.0164,43.9122,27.0164,5.0847,16.7969,0.0,,24.4363,0.24,23.6661,0.3402,51.8074,-40.7273,23.9446
1998-04-14,9.0344,19376182.3758,-107908.6778,24.8429,20.7292,0.3054,75.0,55.0,20.0,23.8215,22.759,24.884,-0.2549,14.6899,14.6173,24.4143,18.4683,23.7345,24.2533,201.8039,1.9418,-0.9262,-0.3714,-0.9192,23.2763,1.0,23.2479,0.4925,-0.0315,0.5239,0.3054,0.4752,-0.1697,1.4129,9.9718,69.9772,23.81,23.935,26.6227,2.5705,0.69,2.0192,29824800.0,38.6837,3.7351,1.2945,2.9601,1.0296,57.3087,22.8463,23.8215,18.8901,29.4666,18.8901,35.514,1.9476,0.0,,24.3805,0.57,23.7071,0.3374,52.5671,-47.6364,23.9649
1998-04-15,9.1511,19875382.3758,76016.9671,24.6431,21.0966,0.2976,70.0,50.0,20.0,23.862,22.7899,24.9341,1.0,59.3676,18.6023,24.454,20.8467,23.7893,23.5477,201.7279,0.8923,-2.1545,-0.3702,-0.9186,23.3565,1.0,23.2703,0.4798,-0.0353,0.5151,0.2976,0.438,-0.1403,1.4564,10.1152,69.3514,23.81,23.935,25.7524,2.442,0.81,1.9575,30324000.0,39.3173,3.7283,1.2565,3.4468,1.0345,59.3011,22.8955,23.862,35.0282,26.9782,35.0282,64.486,13.3482,40.0445,,24.4097,0.31,23.7651,0.334,47.3501,-36.3636,24.0114
1998-04-16,9.3619,20120149.7091,222229.1581,24.9023,21.7762,0.3951,65.0,45.0,20.0,23.9335,22.7949,25.0721,0.7467,118.2216,25.2372,24.5867,29.8254,23.8922,22.5934,201.0644,0.4094,-1.4423,-0.3594,-0.914,23.4316,1.0,23.3317,0.5091,-0.0048,0.5139,0.3951,0.4198,-0.0247,1.5004,10.2627,73.8014,23.81,23.935,23.7732,2.3199,1.43,1.9685,30820150.0,43.9811,4.2919,1.6623,6.1007,1.061,62.6186,22.9438,23.9335,62.2685,38.7289,62.2685,86.8056,46.6815,100.0,,24.5736,0.75,23.8412,0.3323,57.1004,-16.0,24.1074
1998-04-17,9.5991,20243670.344,301142.6057,25.4957,22.6149,0.5311,100.0,40.0,60.0,24.0275,22.7114,25.3436,0.3968,181.5901,31.8187,24.8122,36.7711,24.0453,21.5041,195.3136,0.0713,-1.2104,-0.2641,-0.8687,23.5424,1.0,23.4427,0.5765,0.0501,0.5264,0.5311,0.4171,0.114,1.545,10.4151,73.7423,24.125,24.155,21.7122,2.2039,1.88,1.9965,31418750.0,46.9659,4.7673,2.2279,7.9594,1.0796,65.9093,22.9912,24.0275,79.8515,59.0494,79.8515,88.2629,80.0148,100.0,,24.8659,0.88,23.9355,0.3338,64.5435,-7.837,24.2566
1998-04-20,9.4334,19985178.4086,223801.3452,25.9378,23.3509,0.563,95.0,35.0,60.0,24.09,22.7042,25.4758,-0.1935,121.0931,23.8062,24.9233,34.337,24.142,20.4341,170.4947,-0.2616,-0.4869,0.1651,-0.5806,23.6953,1.0,23.4885,0.5877,0.049,0.5387,0.563,0.4212,0.1418,1.5901,10.5616,68.3827,24.125,24.155,21.8249,2.2137,1.25,2.0297,30997000.0,44.6507,4.5289,2.3512,5.2499,1.0525,61.9031,23.0739,24.09,80.8914,74.3371,80.8914,67.6056,84.4732,53.4195,,24.9848,0.5,24.032,0.3357,59.3795,-21.6301,24.355
1998-04-21,9.3619,20183378.4086,234879.7982,25.926,23.8698,0.6049,90.0,30.0,60.0,24.1365,22.7121,25.5609,0.0,72.2354,20.4775,24.9809,25.7024,24.2113,19.5732,163.278,-0.278,0.3213,0.2877,-0.4737,23.8395,1.0,23.5161,0.5746,0.0287,0.5459,0.6049,0.4347,0.1702,1.6357,10.7047,65.201,24.125,24.155,25.0893,2.543,0.93,2.0435,30798800.0,42.4481,4.3025,2.5189,3.8847,1.0388,60.2388,23.1542,24.1365,67.1825,75.9751,67.1825,45.679,55.8694,14.1888,,25.0261,0.5,24.1211,0.3368,59.6691,-27.5862,24.4292
1998-04-22,9.2941,20261160.2267,242807.944,25.6821,24.0236,0.5368,85.0,25.0,60.0,24.171,22.7282,25.6138,0.1364,47.619,17.3316,24.9945,21.049,24.2569,18.9387,162.4918,-0.0572,0.9082,0.3008,-0.4616,23.9627,1.0,23.5331,0.5434,-0.002,0.5454,0.5368,0.4442,0.0926,1.6817,10.8445,61.0894,24.125,24.155,26.164,2.6659,0.69,2.0688,30691850.0,40.1151,4.0874,2.2305,2.875,1.0288,58.6658,23.2321,24.171,46.5578,64.8772,46.5578,26.3889,22.5361,0.0,,25.0063,0.56,24.2085,0.3363,62.1062,-33.2288,24.482
1998-04-23,9.1059,20156268.1633,190603.0794,25.2235,23.9758,0.4736,80.0,20.0,60.0,24.1995,22.779,25.62,-0.7937,15.3054,9.0088,24.9121,16.5089,24.2505,18.4691,169.8131,0.4395,1.1479,0.1769,-0.5709,24.0511,1.0,23.541,0.4729,-0.058,0.5309,0.4736,0.4516,0.022,1.7282,10.978,64.7111,24.125,24.155,26.9901,2.7826,0.57,2.1363,30513250.0,37.6638,3.883,1.9657,2.4132,1.0241,54.5044,23.3076,24.1995,26.5867,46.7757,26.5867,7.6923,4.7296,0.0,,24.854,0.63,24.2907,0.3323,56.5079,-48.9028,24.4838
1998-04-24,8.5639,19363568.1633,-100303.736,24.1354,23.4407,0.3801,75.0,15.0,60.0,24.1525,22.6107,25.6943,-1.0,-105.2613,-10.284,24.5769,3.4624,24.1076,18.1117,186.7217,0.9326,0.378,-0.117,-0.785,24.0854,0.0,23.5281,0.2974,-0.1868,0.4842,0.3801,0.4542,-0.0741,1.775,11.0957,61.5766,24.125,24.155,35.1914,3.9535,-0.94,2.4744,29720550.0,32.836,3.6888,1.5795,-3.9679,0.9603,44.858,25.75,24.1525,11.3604,28.1683,11.3604,0.0,0.0,0.0,,24.3504,1.44,24.3497,0.3202,40.7876,-94.0439,24.3457
1998-04-27,8.3982,19201606.2585,-261725.8815,23.5537,22.8313,0.243,70.0,100.0,-30.0,24.1025,22.3983,25.8067,-0.5952,-169.3184,-15.1159,24.2061,12.5013,23.9364,17.8403,213.7379,0.7988,-0.9151,-0.5554,-0.9807,24.0709,1.0,23.507,0.1214,-0.2902,0.4116,0.243,0.4472,-0.2042,1.8222,11.2078,59.4851,23.905,23.875,39.1383,4.5058,-1.0,2.5853,29102150.0,30.4401,3.5044,1.0119,-4.29,0.9571,42.442,25.72,24.1025,6.1646,14.7039,6.1646,10.8014,0.0,0.0,,23.8206,0.84,24.3855,0.3006,38.5212,-91.7333,24.1702
1998-04-28,8.4698,19283365.718,-277954.5783,23.0011,22.3836,0.1376,65.0,95.0,-30.0,24.09,22.3432,25.8368,0.0,-156.2858,-12.3651,23.9198,12.5013,23.7996,17.6336,235.8581,0.205,-1.5407,-0.8276,-0.9821,24.032,1.0,23.5002,-0.0027,-0.3315,0.3287,0.1376,0.4295,-0.2919,1.8697,11.3207,62.7997,23.905,23.875,37.8576,4.2805,-0.25,2.5175,29334850.0,29.444,3.3292,0.574,-1.0989,0.989,43.8174,25.6456,24.09,9.6611,9.062,9.6611,18.1818,2.8259,8.4778,,23.4358,0.37,24.3995,0.2764,37.0977,-86.6667,24.0176
1998-04-29,8.6354,20304724.4966,65652.8006,22.1122,21.9247,0.0719,60.0,100.0,-40.0,24.087,22.3325,25.8415,0.7634,-135.663,-6.18,23.7524,5.2236,23.7178,17.5112,261.5658,-0.3134,-1.6359,-0.9892,-0.8032,24.0003,1.0,23.4976,-0.0649,-0.3149,0.25,0.0719,0.3935,-0.3217,1.9175,11.4369,65.5918,23.905,23.78,33.7424,4.0665,-0.06,2.6313,30743250.0,30.3923,3.6627,0.3003,-0.2609,0.9974,46.91,25.5727,24.087,22.7398,12.8551,22.7398,39.2361,15.1728,37.0405,,23.2371,1.31,24.3898,0.2509,47.141,-71.3198,23.9081
1998-04-30,8.801,21059818.2466,440508.1214,21.0481,21.4236,0.044,55.0,95.0,-40.0,24.087,22.3325,25.8415,0.8125,-71.5881,-0.3647,23.6879,0.8294,23.6856,17.5052,278.2809,-0.8524,-1.7835,-0.9896,-0.5979,23.9942,1.0,23.4971,-0.0777,-0.2622,0.1845,0.044,0.3394,-0.2954,1.9657,11.5564,67.9817,23.905,23.78,32.3305,3.8631,0.0,2.5596,31951400.0,31.7986,3.7996,0.1842,0.0,1.0,49.8177,25.4598,24.087,42.3986,24.9331,42.3986,69.7778,48.5061,100.0,,23.1923,0.5,24.3546,0.2265,49.1866,-60.1523,23.8408
1998-05-01,8.9403,21117398.8917,572132.9469,20.2354,21.4622,-0.0076,50.0,90.0,-40.0,24.0965,22.3515,25.8415,0.4194,-34.4579,4.2759,23.6993,4.7943,23.6917,17.5404,295.0383,-1.6106,-1.3896,-0.906,-0.3414,24.0109,1.0,23.4986,-0.0573,-0.1934,0.1361,-0.0076,0.276,-0.2837,2.0143,11.6783,67.3861,23.905,23.78,30.9927,3.67,0.19,2.4969,32206400.0,34.1141,4.0396,-0.0319,0.8065,1.0081,52.138,25.3503,24.0965,67.7295,44.2893,67.7295,94.1748,79.0135,100.0,,23.2558,0.49,24.29,0.2048,49.968,-50.7614,23.8087
1998-05-04,8.9855,21159872.576,587481.7344,19.5084,21.5948,-0.0979,45.0,85.0,-40.0,24.0465,22.3361,25.7569,0.3158,-18.7307,5.7635,23.7309,5.6956,23.7087,17.5953,312.8862,-2.0129,0.1999,-0.7327,-0.0369,24.0354,1.0,23.506,-0.0311,-0.1338,0.1027,-0.0979,0.1979,-0.2958,2.0632,11.8002,64.1009,23.905,23.78,30.4779,3.4865,-1.0,2.3999,32367800.0,34.1594,3.9076,-0.4093,-4.0209,0.9598,52.8817,25.2441,24.0465,86.8887,65.6723,86.8887,96.7136,100.0,100.0,,23.3429,0.19,24.1969,0.1859,52.0197,-47.7157,23.7871
1998-05-05,8.9629,20904172.576,458994.2626,18.8178,21.4798,-0.2579,40.0,80.0,-40.0,24.0055,22.3138,25.6972,-0.4615,-14.4355,4.9055,23.7472,5.6956,23.7183,17.5855,-28.5032,-1.5268,1.794,-0.4772,0.284,24.0563,0.0,23.511,-0.0151,-0.0942,0.0791,-0.2579,0.1096,-0.3676,2.1125,11.9203,60.448,23.905,23.78,30.1176,3.3122,-0.82,2.313,32112100.0,33.7556,3.7122,-1.0777,-3.3293,0.9667,52.4527,25.1411,24.0055,94.9284,83.1822,94.9284,93.8967,97.6054,92.8161,,23.4021,0.13,24.0925,0.1691,61.4286,-49.2386,23.7646
1998-05-06,8.8462,20816428.576,336785.9093,17.9605,21.3351,-0.4168,35.0,75.0,-40.0,23.971,22.2676,25.6744,-0.62,-41.5392,0.4725,23.7048,1.6718,23.6976,17.3676,-9.1715,-0.6356,2.4084,-0.1594,0.5854,24.0308,0.0,23.5109,-0.027,-0.0849,0.0579,-0.4168,0.0107,-0.4275,2.1621,12.0361,60.6093,23.905,23.78,33.3093,3.6466,-0.69,2.3327,31746500.0,32.2139,3.5266,-1.7393,-2.8524,0.9715,50.2363,25.0411,23.971,78.9839,86.9337,78.9839,46.3415,68.8259,13.6617,,23.3731,0.5,23.975,0.1531,62.3503,-57.1066,23.7164
1998-05-07,8.5149,20799205.9093,250694.7427,17.8078,21.3954,-0.5897,30.0,70.0,-40.0,23.874,22.0965,25.6515,-0.5067,-116.8236,-10.7916,23.5087,14.9078,23.5949,17.005,6.1384,0.3004,2.0176,0.1069,0.7787,23.9648,1.0,23.4718,-0.1063,-0.1313,0.0251,-0.5897,-0.0971,-0.4926,2.212,12.142,50.0153,23.905,23.78,38.834,4.5242,-1.94,2.5786,30454800.0,28.7575,3.3503,-2.4622,-7.899,0.921,44.6042,24.9442,23.874,54.0439,75.9854,54.0439,21.8935,35.4926,0.0,,23.1239,1.25,23.8387,0.1346,54.2161,-79.4416,23.5878
1998-05-08,8.6806,20752101.9093,177697.5616,17.5205,21.3495,-0.7132,25.0,65.0,-40.0,23.8085,22.0125,25.6045,0.24,-67.4335,-4.6185,23.4199,12.0617,23.544,16.6923,16.4058,0.8714,0.8901,0.2824,0.878,23.8892,1.0,23.4613,-0.1321,-0.1257,-0.0064,-0.7132,-0.2033,-0.5099,2.2622,12.2511,56.1112,23.905,23.78,36.9319,4.298,-1.31,2.5265,31632400.0,28.9817,3.3728,-2.9796,-5.3755,0.9462,47.6908,24.8502,23.8085,38.7213,57.2497,38.7213,47.929,16.9834,37.2884,,23.0374,0.57,23.7086,0.1163,51.7491,-68.2741,23.5102
1998-05-11,8.4208,20292215.7024,-14646.6748,17.6874,21.2652,-0.8191,20.0,60.0,-40.0,23.7175,21.8261,25.6089,-0.7241,-104.6191,-12.6523,23.2187,20.8585,23.4322,16.5205,34.0443,0.9106,-0.3317,0.5598,0.9818,23.7965,1.0,23.4224,-0.2058,-0.1596,-0.0463,-0.8191,-0.3096,-0.5095,2.3126,12.3523,53.436,23.905,23.78,40.8243,4.8931,-1.82,2.6821,30606500.0,26.7329,3.2041,-3.4285,-7.5238,0.9248,43.6738,24.759,23.7175,27.6941,40.1531,27.6941,13.2597,12.4295,0.0,,22.7919,0.93,23.5938,0.0959,44.5815,-85.7868,23.3732
1998-05-12,8.5413,20024397.5206,-177216.3135,17.6558,21.1495,-0.7403,15.0,55.0,-40.0,23.652,21.7141,25.5899,0.3636,-72.9167,-8.2032,23.1044,17.0542,23.3615,16.4026,43.6697,0.5411,-1.0299,0.6905,0.9997,23.7068,1.0,23.4054,-0.2357,-0.1516,-0.0842,-0.7403,-0.3998,-0.3404,2.3634,12.4557,58.697,23.905,23.78,37.8956,4.6485,-1.31,2.706,31588500.0,26.8532,3.2939,-3.1094,-5.4583,0.9454,45.8984,24.6705,23.652,31.5073,32.6409,31.5073,33.3333,23.729,33.8986,,22.6788,0.88,23.4978,0.0757,41.0211,-77.665,23.2754
1998-05-13,8.3305,19918805.4153,-261208.9889,17.8834,21.3928,-0.6591,10.0,50.0,-40.0,23.543,21.522,25.564,-0.5439,-110.7061,-14.4287,22.9055,22.2092,23.2442,16.2225,57.048,0.0711,-1.457,0.8391,0.978,23.5508,1.0,23.3506,-0.3011,-0.1736,-0.1276,-0.6591,-0.478,-0.1811,2.4143,12.5524,51.6848,23.815,23.78,39.4129,4.916,-2.18,2.821,30384750.0,25.0878,3.1292,-2.7798,-8.9675,0.9103,42.7856,24.5847,23.543,21.8112,27.0042,21.8112,18.8406,11.2995,0.0,,22.4465,0.82,23.4081,0.054,39.8935,-91.8782,23.1304
1998-05-14,8.3531,20318009.4153,-144803.9025,18.0997,21.7977,-0.608,5.0,45.0,-40.0,23.409,21.4024,25.4156,-0.24,-100.899,-13.5601,22.7465,22.2092,23.1438,15.963,45.4237,-0.632,-1.104,0.7123,1.0,23.3823,1.0,23.2781,-0.3442,-0.1733,-0.1709,-0.608,-0.5447,-0.0633,2.4655,12.6488,49.5825,23.815,23.78,38.5985,4.6702,-2.68,2.729,31152450.0,24.5694,2.9728,-2.5726,-10.776,0.8922,43.2199,24.5015,23.409,25.1208,26.1464,25.1208,23.1884,14.2508,8.8539,,22.2783,0.25,23.32,0.0318,43.3056,-90.3553,23.0016
1998-05-15,8.5149,20300003.4153,-89748.8306,17.9115,21.9246,-0.5601,0.0,40.0,-40.0,23.265,21.4779,25.0521,0.48,-57.932,-7.4095,22.6893,14.3358,23.0939,15.674,-40.8977,-0.7733,-0.2623,-0.6547,0.0715,23.1867,1.0,23.2306,-0.3397,-0.135,-0.2046,-0.5601,-0.596,0.036,2.5169,12.7485,48.663,23.595,23.56,36.8054,4.4367,-2.88,2.6671,31602600.0,27.5759,3.3241,-2.3773,-11.2941,0.8871,46.2952,24.4207,23.265,32.1256,26.3525,32.1256,54.3478,36.2846,100.0,,22.2591,0.56,23.2352,0.0115,46.9227,-76.8571,22.9264
1998-05-18,8.3041,19720453.4153,-243469.5893,17.974,21.95,-0.5812,0.0,35.0,-35.0,23.115,21.4568,24.7732,-0.76,-94.5994,-13.8091,22.5403,19.1602,22.9955,15.37,-43.0419,-0.7374,0.0168,-0.6825,0.0342,23.013,1.0,23.1427,-0.3769,-0.1378,-0.2391,-0.5812,-0.6319,0.0507,2.5685,12.8416,48.2732,23.465,23.34,38.7526,4.6549,-3.0,2.725,31023050.0,26.2903,3.1579,-2.4764,-11.9713,0.8803,43.0955,24.3424,23.115,30.4348,29.2271,30.4348,13.7681,39.2273,8.8279,,22.1053,0.56,23.1498,-0.009,44.8101,-91.8301,22.8117
1998-05-19,8.3531,19580956.6411,-328607.0925,17.9307,21.8064,-0.6343,0.0,30.0,-30.0,22.981,21.4867,24.4753,-0.8065,-78.4774,-11.9188,22.4375,17.109,22.9187,15.0228,-25.9981,-0.6622,0.3706,-0.4383,0.3256,22.9151,1.0,23.0817,-0.3915,-0.1219,-0.2696,-0.6343,-0.6561,0.0218,2.6204,12.9351,50.0583,23.375,23.28,37.5037,4.4221,-2.68,2.6592,31250650.0,26.5455,3.13,-2.7114,-10.776,0.8922,44.0406,24.2664,22.981,34.8265,32.4623,34.8265,36.3636,48.1952,35.7576,,22.0204,0.38,23.0605,-0.0287,39.7379,-87.0748,22.7236
1998-05-20,8.3305,19543601.2357,-345448.5098,17.9634,21.5934,-0.7074,0.0,25.0,-25.0,22.853,21.5384,24.1676,-0.4865,-82.8427,-12.6239,22.3403,18.5842,22.8436,14.6563,-7.1371,-0.4331,0.2635,-0.1242,0.6138,22.8585,1.0,23.0235,-0.4032,-0.1069,-0.2963,-0.7074,-0.6692,-0.0382,2.6724,13.0271,50.0303,23.125,23.25,37.428,4.331,-2.56,2.6167,31125000.0,25.6967,2.9735,-3.0331,-10.3686,0.8963,43.6881,24.1927,22.853,22.4884,29.2499,22.4884,17.3333,21.0352,18.52,,21.9428,0.37,22.9685,-0.0475,40.1358,-88.8889,22.6425
1998-05-21,8.3531,19803801.2357,-238142.8614,17.9944,21.0649,-0.7608,0.0,20.0,-20.0,22.753,21.5619,23.9441,0.6842,-84.556,-11.6829,22.2696,18.5842,22.7814,14.33,11.1016,-0.4912,0.3722,0.1925,0.83,22.8202,1.0,22.985,-0.403,-0.0853,-0.3176,-0.7608,-0.6745,-0.0864,2.7246,13.1187,49.7785,22.965,22.935,36.7921,4.1145,-2.0,2.5219,31385200.0,25.2601,2.8249,-3.2738,-8.2679,0.9173,44.1586,24.1212,22.753,26.3434,27.8861,26.3434,25.3333,29.1673,33.2245,,21.9025,0.19,22.8833,-0.0649,42.4836,-83.1111,22.5794
1998-05-22,8.1648,19299651.2357,-333007.1088,18.2067,20.8802,-0.7894,0.0,100.0,-100.0,22.7,21.422,23.978,-0.8065,-117.3141,-17.7139,22.1204,22.2408,22.6774,14.0916,31.7814,-0.1167,0.4342,0.5267,0.9735,22.7306,1.0,22.9539,-0.4381,-0.0964,-0.3417,-0.7894,-0.6712,-0.1182,2.777,13.2044,51.1231,22.78,22.815,37.9251,4.2188,-1.06,2.5663,30881050.0,24.1247,2.6836,-3.4145,-4.6593,0.9534,41.1431,24.0519,22.7,14.2222,21.018,14.2222,0.0,17.2482,0.0,,21.7472,0.5,22.7999,-0.0826,38.7928,-100.0,22.4781
1998-05-26,8.1159,18049601.2357,-739285.0183,18.484,20.7426,-0.7262,30.0,100.0,-70.0,22.6625,21.2997,24.0253,-0.6842,-127.7377,-19.2235,21.9707,23.7524,22.571,14.012,35.1502,-0.1012,-0.0268,0.5757,0.9853,22.6042,1.0,22.9298,-0.471,-0.1034,-0.3676,-0.7262,-0.6696,-0.0566,2.8296,13.288,48.7729,22.715,22.75,38.4637,4.1378,-0.75,2.4968,29631000.0,23.6987,2.5494,-3.1618,-3.3617,0.9664,40.3882,23.9574,22.6625,8.4444,16.3367,8.4444,0.0,11.0748,0.0,,21.594,0.19,22.7064,-0.1005,35.0269,-100.0,22.3696
1998-05-27,7.9766,18260527.0422,-771169.1321,19.0563,20.5842,-0.7331,25.0,100.0,-75.0,22.597,21.0909,24.1031,0.2258,-160.6001,-23.4321,21.7774,29.9291,22.4395,14.0997,28.3362,-0.1915,0.014,0.4746,0.958,22.448,1.0,22.8745,-0.5209,-0.1227,-0.3983,-0.7331,-0.6778,-0.0553,2.8823,13.367,44.6857,22.53,22.47,41.6605,4.4909,-1.31,2.5455,28696900.0,22.4675,2.422,-3.2131,-5.8222,0.9418,38.284,23.8376,22.597,4.6229,9.0965,4.6229,13.8686,0.0,0.0,,21.3805,0.56,22.5986,-0.1193,29.72,-93.5374,22.2293
1998-05-28,8.1159,18689777.0422,-577526.803,19.3617,20.2049,-0.6733,20.0,95.0,-75.0,22.528,20.9656,24.0904,0.5,-106.4223,-17.0146,21.6809,25.1644,22.3557,14.3019,14.7907,-0.1174,-0.0283,0.2553,0.8642,22.2954,1.0,22.8292,-0.5246,-0.1011,-0.4235,-0.6733,-0.6851,0.0118,2.9351,13.4489,40.1969,22.53,22.47,40.2078,4.2664,-1.38,2.4625,29126150.0,24.0402,2.5509,-2.9675,-6.0157,0.9398,41.4927,23.6673,22.528,20.3091,11.1255,20.3091,47.0588,18.2069,54.6206,,21.3103,0.37,22.484,-0.1371,40.2017,-80.9524,22.1306
1998-05-29,8.0707,18160727.0422,-614141.1408,19.5849,19.9101,-0.6525,15.0,90.0,-75.0,22.431,20.8515,24.0105,-0.6316,-98.7584,-18.4619,21.5791,23.826,22.2685,14.6154,6.2743,-0.163,-0.2493,0.1093,0.7802,22.1748,1.0,22.7471,-0.5311,-0.086,-0.445,-0.6525,-0.6954,0.0429,2.9881,13.5288,32.023,22.53,22.47,39.4639,4.0531,-1.94,2.3968,28597100.0,24.277,2.4933,-2.8916,-8.2977,0.917,40.7691,23.5073,22.431,34.9758,19.9693,34.9758,44.0,44.0228,77.4478,,21.2305,0.19,22.3699,-0.1538,37.7282,-85.034,22.027
